gwas_name,hg38_pos,hg19_pos,new_beta
A2_ALL_eur_leave_23andme,3:45802706,chr3:45844197-45844199,0.47702
A2_ALL_eur_leave_23andme,3:45804256,chr3:45845747-45845749,-0.33764
A2_ALL_eur_leave_23andme,3:45805749,chr3:45847240-45847242,0.34211
A2_ALL_eur_leave_23andme,3:45807268,chr3:45848759-45848761,0.48255
A2_ALL_eur_leave_23andme,3:45820440,chr3:45861931-45861933,-0.62504
A2_ALL_eur_leave_23andme,3:45830416,chr3:45871907-45871909,0.62413
A2_ALL_eur_leave_23andme,3:45858159,chr3:45899650-45899652,0.63022
A2_ALL_eur_leave_23andme,3:45859142,chr3:45900633-45900635,0.56203
A2_ALL_eur_leave_23andme,3:45859597,chr3:45901088-45901090,-0.63105
A2_ALL_eur_leave_23andme,3:45866624,chr3:45908115-45908117,0.51736
A2_ALL_eur_leave_23andme,3:45867532,chr3:45909023-45909025,0.51684
A2_ALL_eur_leave_23andme,3:45869378,chr3:45910869-45910871,0.25148
A2_ALL_eur_leave_23andme,3:45886267,chr3:45927758-45927760,-0.33215
A2_ALL_eur_leave_23andme,3:45887277,chr3:45928768-45928770,0.3785
A2_ALL_eur_leave_23andme,3:45896341,chr3:45937832-45937834,-0.24739
A2_ALL_eur_leave_23andme,3:45897524,chr3:45939015-45939017,0.36834
A2_ALL_eur_leave_23andme,3:45898310,chr3:45939801-45939803,0.36831
A2_ALL_eur_leave_23andme,3:45903795,chr3:45945286-45945288,-0.18782
A2_ALL_eur_leave_23andme,3:45918928,chr3:45960419-45960421,0.4273
A2_ALL_eur_leave_23andme,3:45919208,chr3:45960699-45960701,0.43149
A2_ALL_eur_leave_23andme,3:45921111,chr3:45962602-45962604,-0.4299
A2_ALL_eur_leave_23andme,3:45926551,chr3:45968042-45968044,0.42291
A2_ALL_eur_leave_23andme,3:45932600,chr3:45974091-45974093,0.42473
A2_ALL_eur_leave_23andme,3:45941984,chr3:45983475-45983477,0.42145
A2_ALL_eur_leave_23andme,3:45943855,chr3:45985346-45985348,0.39753
A2_ALL_eur_leave_23andme,3:45947552,chr3:45989043-45989045,-0.1249
A2_ALL_eur_leave_23andme,3:45948381,chr3:45989872-45989874,-0.41607
A2_ALL_eur_leave_23andme,3:45948429,chr3:45989920-45989922,0.41825
A2_ALL_eur_leave_23andme,3:45952153,chr3:45993644-45993646,-0.42104
A2_ALL_eur_leave_23andme,3:45955771,chr3:45997262-45997264,-0.41482
A2_ALL_eur_leave_23andme,3:45957717,chr3:45999208-45999210,0.42083
A2_ALL_eur_leave_23andme,3:45959236,chr3:46000727-46000729,0.42083
A2_ALL_eur_leave_23andme,3:45959571,chr3:46001062-46001064,-0.11864
A2_ALL_eur_leave_23andme,3:45960513,chr3:46002004-46002006,-0.1191
A2_ALL_eur_leave_23andme,3:45962045,chr3:46003536-46003538,-0.41411
A2_ALL_eur_leave_23andme,3:45964777,chr3:46006268-46006270,-0.41619
A2_ALL_eur_leave_23andme,3:45964849,chr3:46006340-46006342,0.41822
A2_ALL_eur_leave_23andme,3:45966331,chr3:46007822-46007824,0.43078
A2_ALL_eur_leave_23andme,3:45966333,chr3:46007824-46007826,0.41711
A2_ALL_eur_leave_23andme,3:45966595,chr3:46008086-46008088,0.42407
A2_ALL_eur_leave_23andme,3:45967995,chr3:46009486-46009488,0.42133
A2_ALL_eur_leave_23andme,3:45968515,chr3:46010006-46010008,-0.41669
A2_ALL_eur_leave_23andme,3:45970787,chr3:46012278-46012280,0.4226
A2_ALL_eur_leave_23andme,3:45970899,chr3:46012390-46012392,0.42905
A2_ALL_eur_leave_23andme,3:45972340,chr3:46013831-46013833,0.42286
A2_ALL_eur_leave_23andme,3:45976852,chr3:46018343-46018345,0.42401
A2_ALL_eur_leave_23andme,3:45981341,chr3:46022832-46022834,0.4214
A2_ALL_eur_leave_23andme,3:45983037,chr3:46024528-46024530,0.4215
A2_ALL_eur_leave_23andme,3:45983556,chr3:46025047-46025049,0.42196
A2_ALL_eur_leave_23andme,3:45990465,chr3:46031956-46031958,0.13023
A2_ALL_eur_leave_23andme,3:45991355,chr3:46032846-46032848,-0.13156
A2_ALL_eur_leave_23andme,3:45992327,chr3:46033818-46033820,0.13154
A2_ALL_eur_leave_23andme,3:45993605,chr3:46035096-46035098,0.42141
A2_ALL_eur_leave_23andme,3:45995029,chr3:46036520-46036522,-0.3453
A2_ALL_eur_leave_23andme,3:45996955,chr3:46038446-46038448,0.12478
A2_ALL_eur_leave_23andme,3:46016375,chr3:46057866-46057868,-0.39527
A2_ALL_eur_leave_23andme,3:46017416,chr3:46058907-46058909,0.40476
A2_ALL_eur_leave_23andme,3:46017647,chr3:46059138-46059140,-0.1742
A2_ALL_eur_leave_23andme,3:46019726,chr3:46061217-46061219,0.40676
A2_ALL_eur_leave_23andme,3:46019812,chr3:46061303-46061305,-0.39568
A2_ALL_eur_leave_23andme,3:46021837,chr3:46063328-46063330,0.39705
A2_ALL_eur_leave_23andme,3:46026015,chr3:46067506-46067508,0.40662
A2_ALL_eur_leave_23andme,3:46027272,chr3:46068763-46068765,-0.17835
A2_ALL_eur_leave_23andme,3:46027343,chr3:46068834-46068836,0.40651
A2_ALL_eur_leave_23andme,3:46030514,chr3:46072005-46072007,0.17606
A2_ALL_eur_leave_23andme,3:46066109,chr3:46107600-46107602,0.40808
A2_ALL_eur_leave_23andme,3:46066793,chr3:46108284-46108286,0.38257
A2_ALL_eur_leave_23andme,3:46066908,chr3:46108399-46108401,0.38261
A2_ALL_eur_leave_23andme,3:46075295,chr3:46116786-46116788,0.2786
A2_ALL_eur_leave_23andme,3:46076468,chr3:46117959-46117961,0.40488
A2_ALL_eur_leave_23andme,3:46089733,chr3:46131224-46131226,0.4024
A2_ALL_eur_leave_23andme,3:46094946,chr3:46136437-46136439,0.33045
A2_ALL_eur_leave_23andme,3:46096615,chr3:46138106-46138108,0.40367
A2_ALL_eur_leave_23andme,3:46098581,chr3:46140072-46140074,0.4036
A2_ALL_eur_leave_23andme,3:46100352,chr3:46141843-46141845,0.38445
A2_ALL_eur_leave_23andme,3:46100972,chr3:46142463-46142465,-0.4032
A2_ALL_eur_leave_23andme,3:46101695,chr3:46143186-46143188,0.3286
A2_ALL_eur_leave_23andme,3:46106012,chr3:46147503-46147505,0.33077
A2_ALL_eur_leave_23andme,3:46110066,chr3:46151557-46151559,-0.57888
A2_ALL_eur_leave_23andme,3:46129405,chr3:46170896-46170898,0.31158
A2_ALL_eur_leave_23andme,3:46131580,chr3:46173071-46173073,0.30936
A2_ALL_eur_leave_23andme,3:46133113,chr3:46174604-46174606,0.30781
A2_ALL_eur_leave_23andme,3:46135604,chr3:46177095-46177097,0.30126
A2_ALL_eur_leave_23andme,3:46138924,chr3:46180415-46180417,-0.28531
A2_ALL_eur_leave_23andme,3:46142069,chr3:46183560-46183562,-0.2609
A2_ALL_eur_leave_23andme,3:46143233,chr3:46184724-46184726,-0.27539
A2_ALL_eur_leave_23andme,3:46190640,chr3:46232131-46232133,0.28635
A2_ALL_eur_leave_23andme,3:46191273,chr3:46232764-46232766,0.28467
A2_ALL_eur_leave_23andme,3:46200037,chr3:46241528-46241530,0.25581
A2_ALL_eur_leave_23andme,3:46205605,chr3:46247095-46247097,0.28254
A2_ALL_eur_leave_23andme,3:46205965,chr3:46247455-46247457,-0.28318
A2_ALL_eur_leave_23andme,3:46206093,chr3:46247583-46247585,-0.28298
A2_ALL_eur_leave_23andme,3:46206733,chr3:46248223-46248225,0.28324
A2_ALL_eur_leave_23andme,3:46206894,chr3:46248384-46248386,-0.2831
A2_ALL_eur_leave_23andme,3:46208231,chr3:46249721-46249723,0.28294
A2_ALL_eur_leave_23andme,3:46208438,chr3:46249928-46249930,0.2833
A2_ALL_eur_leave_23andme,3:46208517,chr3:46250007-46250009,0.28296
A2_ALL_eur_leave_23andme,3:46208883,chr3:46250373-46250375,0.24802
A2_ALL_eur_leave_23andme,3:46212108,chr3:46253598-46253600,0.28274
A2_ALL_eur_leave_23andme,3:46212116,chr3:46253606-46253608,0.28267
A2_ALL_eur_leave_23andme,3:46212298,chr3:46253788-46253790,-0.24753
A2_ALL_eur_leave_23andme,3:46212321,chr3:46253811-46253813,-0.28101
A2_ALL_eur_leave_23andme,3:46213300,chr3:46254790-46254792,-0.27622
A2_ALL_eur_leave_23andme,3:46213771,chr3:46255261-46255263,0.23482
A2_ALL_eur_leave_23andme,3:46213985,chr3:46255475-46255477,0.28372
A2_ALL_eur_leave_23andme,3:46214305,chr3:46255795-46255797,-0.23443
A2_ALL_eur_leave_23andme,3:46221753,chr3:46263243-46263245,-0.30775
A2_ALL_eur_leave_23andme,3:46222226,chr3:46263716-46263718,0.25022
A2_ALL_eur_leave_23andme,3:46224044,chr3:46265534-46265536,-0.24135
A2_ALL_eur_leave_23andme,3:46224888,chr3:46266378-46266380,0.25027
A2_ALL_eur_leave_23andme,3:46225235,chr3:46266725-46266727,0.24157
A2_ALL_eur_leave_23andme,3:46225842,chr3:46267332-46267334,0.30612
A2_ALL_eur_leave_23andme,3:46226246,chr3:46267736-46267738,-0.25018
A2_ALL_eur_leave_23andme,3:46226522,chr3:46268012-46268014,0.30747
A2_ALL_eur_leave_23andme,3:46226588,chr3:46268078-46268080,-0.25016
A2_ALL_eur_leave_23andme,3:46227281,chr3:46268771-46268773,-0.24267
A2_ALL_eur_leave_23andme,3:46227645,chr3:46269135-46269137,0.24295
A2_ALL_eur_leave_23andme,3:46229257,chr3:46270747-46270749,0.306
A2_ALL_eur_leave_23andme,3:46229908,chr3:46271398-46271400,-0.24821
A2_ALL_eur_leave_23andme,3:46232107,chr3:46273597-46273599,-0.29993
A2_ALL_eur_leave_23andme,3:46232236,chr3:46273726-46273728,-0.29378
A2_ALL_eur_leave_23andme,3:46232275,chr3:46273765-46273767,0.29867
A2_ALL_eur_leave_23andme,3:46232768,chr3:46274258-46274260,0.2851
A2_ALL_eur_leave_23andme,3:46233275,chr3:46274765-46274767,0.29519
A2_ALL_eur_leave_23andme,3:46234587,chr3:46276077-46276079,0.29286
A2_ALL_eur_leave_23andme,3:46262206,chr3:46303696-46303698,0.2849
A2_ALL_eur_leave_23andme,3:46262573,chr3:46304063-46304065,-0.28487
A2_ALL_eur_leave_23andme,3:46263950,chr3:46305440-46305442,0.27676
A2_ALL_eur_leave_23andme,3:46264983,chr3:46306473-46306475,0.26941
A2_ALL_eur_leave_23andme,3:46265209,chr3:46306699-46306701,-0.26926
A2_ALL_eur_leave_23andme,3:46270291,chr3:46311781-46311783,0.28393
A2_ALL_eur_leave_23andme,3:46271356,chr3:46312846-46312848,0.26644
A2_ALL_eur_leave_23andme,3:46271462,chr3:46312952-46312954,-0.28351
A2_ALL_eur_leave_23andme,3:46271843,chr3:46313333-46313335,0.26348
A2_ALL_eur_leave_23andme,3:46276407,chr3:46317897-46317899,-0.26743
A2_ALL_eur_leave_23andme,3:46286021,chr3:46327511-46327513,0.28203
A2_ALL_eur_leave_23andme,3:46290361,chr3:46331851-46331853,0.28024
A2_ALL_eur_leave_23andme,3:46291508,chr3:46332998-46333000,-0.2775
A2_ALL_eur_leave_23andme,3:46295865,chr3:46337355-46337357,-0.28081
A2_ALL_eur_leave_23andme,3:46297340,chr3:46338830-46338832,0.28294
A2_ALL_eur_leave_23andme,3:46303508,chr3:46344998-46345000,0.2788
A2_ALL_eur_leave_23andme,3:46311708,chr3:46353198-46353200,-0.27318
A2_ALL_eur_leave_23andme,3:46314001,chr3:46355491-46355493,0.27327
A2_ALL_eur_leave_23andme,3:46314557,chr3:46356047-46356049,-0.27404
A2_ALL_eur_leave_23andme,3:46347675,chr3:46389165-46389167,0.26952
A2_ALL_eur_leave_23andme,3:46348056,chr3:46389546-46389548,-0.26941
A2_ALL_eur_leave_23andme,3:46348158,chr3:46389648-46389650,-0.26946
A2_ALL_eur_leave_23andme,3:46348485,chr3:46389975-46389977,-0.26943
A2_ALL_eur_leave_23andme,3:46350157,chr3:46391647-46391649,0.26959
A2_ALL_eur_leave_23andme,3:46350598,chr3:46392088-46392090,-0.27
A2_ALL_eur_leave_23andme,3:46350640,chr3:46392130-46392132,0.26897
A2_ALL_eur_leave_23andme,3:46353822,chr3:46395312-46395314,-0.26936
A2_ALL_eur_leave_23andme,3:46361154,chr3:46402644-46402646,0.26937
A2_ALL_eur_leave_23andme,3:46361243,chr3:46402733-46402735,0.26859
A2_ALL_eur_leave_23andme,3:46361977,chr3:46403467-46403469,-0.26918
A2_ALL_eur_leave_23andme,3:46362190,chr3:46403680-46403682,0.26489
A2_ALL_eur_leave_23andme,3:69672908,chr3:69722058-69722060,-0.14025
A2_ALL_eur_leave_23andme,3:117756836,chr3:117475682-117475684,0.14906
A2_ALL_eur_leave_23andme,3:117757633,chr3:117476479-117476481,0.15112
A2_ALL_eur_leave_23andme,3:197402178,chr3:197129048-197129050,0.21904
A2_ALL_eur_leave_23andme,3:197403326,chr3:197130196-197130198,0.22071
A2_ALL_eur_leave_23andme,5:163300447,chr5:162727452-162727454,-0.43555
A2_ALL_eur_leave_23andme,5:174528312,chr5:173955314-173955316,1.0913
A2_ALL_eur_leave_23andme,7:100022850,chr7:99620472-99620474,0.12136
A2_ALL_eur_leave_23andme,7:107967457,chr7:107607901-107607903,0.23662
A2_ALL_eur_leave_23andme,8:22574171,chr8:22431683-22431685,-0.2019
A2_ALL_eur_leave_23andme,8:22576375,chr8:22433887-22433889,0.19774
A2_ALL_eur_leave_23andme,8:22577214,chr8:22434726-22434728,-0.20326
A2_ALL_eur_leave_23andme,8:22579168,chr8:22436680-22436682,0.19928
A2_ALL_eur_leave_23andme,8:22579628,chr8:22437140-22437142,-0.20396
A2_ALL_eur_leave_23andme,8:22580310,chr8:22437822-22437824,-0.20047
A2_ALL_eur_leave_23andme,8:22580800,chr8:22438312-22438314,0.19716
A2_ALL_eur_leave_23andme,8:22583229,chr8:22440741-22440743,-0.19814
A2_ALL_eur_leave_23andme,8:121814102,chr8:122826341-122826343,-0.12913
A2_ALL_eur_leave_23andme,8:121819908,chr8:122832147-122832149,-0.13356
A2_ALL_eur_leave_23andme,8:121836324,chr8:122848562-122848564,-0.13338
A2_ALL_eur_leave_23andme,9:114801407,chr9:117563686-117563688,-0.13314
A2_ALL_eur_leave_23andme,9:114804160,chr9:117566439-117566441,-0.14351
A2_ALL_eur_leave_23andme,9:114806766,chr9:117569045-117569047,0.1443
A2_ALL_eur_leave_23andme,9:114817177,chr9:117579456-117579458,-0.13359
A2_ALL_eur_leave_23andme,9:114818634,chr9:117580913-117580915,-0.12904
A2_ALL_eur_leave_23andme,11:28402248,chr11:28423794-28423796,0.34755
A2_ALL_eur_leave_23andme,11:28414952,chr11:28436498-28436500,0.34593
A2_ALL_eur_leave_23andme,11:97886781,chr11:97757780-97757782,-0.17302
A2_ALL_eur_leave_23andme,11:97887120,chr11:97758119-97758121,-0.11975
A2_ALL_eur_leave_23andme,11:97892481,chr11:97763480-97763482,-0.13721
A2_ALL_eur_leave_23andme,11:97894243,chr11:97765242-97765244,-0.13496
A2_ALL_eur_leave_23andme,11:97894524,chr11:97765523-97765525,-0.18217
A2_ALL_eur_leave_23andme,11:97894525,chr11:97765524-97765526,-0.18218
A2_ALL_eur_leave_23andme,11:97916054,chr11:97787053-97787055,0.16848
A2_ALL_eur_leave_23andme,11:97916185,chr11:97787184-97787186,-0.16928
A2_ALL_eur_leave_23andme,11:97916241,chr11:97787240-97787242,-0.16796
A2_ALL_eur_leave_23andme,11:97917682,chr11:97788681-97788683,0.1735
A2_ALL_eur_leave_23andme,11:97918902,chr11:97789901-97789903,-0.17583
A2_ALL_eur_leave_23andme,12:10393411,chr12:10546009-10546011,0.27082
A2_ALL_eur_leave_23andme,12:112919388,chr12:113357192-113357194,0.19319
A2_ALL_eur_leave_23andme,12:112919404,chr12:113357208-113357210,0.18656
A2_ALL_eur_leave_23andme,12:112920301,chr12:113358105-113358107,-0.17711
A2_ALL_eur_leave_23andme,12:112987349,chr12:113425153-113425155,-0.17204
A2_ALL_eur_leave_23andme,12:112987688,chr12:113425492-113425494,-0.16855
A2_ALL_eur_leave_23andme,13:30906258,chr13:31480394-31480396,0.19335
A2_ALL_eur_leave_23andme,13:42746690,chr13:43320825-43320827,0.12173
A2_ALL_eur_leave_23andme,13:42747339,chr13:43321474-43321476,-0.12129
A2_ALL_eur_leave_23andme,13:112886111,chr13:113540424-113540426,-0.19627
A2_ALL_eur_leave_23andme,13:112886335,chr13:113540648-113540650,-0.19306
A2_ALL_eur_leave_23andme,15:79474452,chr15:79766793-79766795,-0.16395
A2_ALL_eur_leave_23andme,17:36693701,chr17:35050152-35050154,1.1354
A2_ALL_eur_leave_23andme,17:49775469,chr17:47852830-47852832,0.28519
A2_ALL_eur_leave_23andme,17:49846081,chr17:47923442-47923444,0.55352
A2_ALL_eur_leave_23andme,17:49851471,chr17:47928833-47928835,0.36607
A2_ALL_eur_leave_23andme,17:49861344,chr17:47938706-47938708,0.49751
A2_ALL_eur_leave_23andme,17:49863303,chr17:47940665-47940667,0.45975
A2_ALL_eur_leave_23andme,17:49872966,chr17:47950328-47950330,0.4523
A2_ALL_eur_leave_23andme,17:49884468,chr17:47961830-47961832,-0.52822
A2_ALL_eur_leave_23andme,19:4685264,chr19:4685275-4685277,0.16132
A2_ALL_eur_leave_23andme,19:4717660,chr19:4717671-4717673,0.24486
A2_ALL_eur_leave_23andme,19:4719013,chr19:4719024-4719026,-0.22535
A2_ALL_eur_leave_23andme,19:4719431,chr19:4719442-4719444,0.25663
A2_ALL_eur_leave_23andme,19:4719473,chr19:4719484-4719486,0.2219
A2_ALL_eur_leave_23andme,19:4724722,chr19:4724733-4724735,0.22827
A2_ALL_eur_leave_23andme,19:10317045,chr19:10427720-10427722,0.33292
A2_ALL_eur_leave_23andme,19:10364976,chr19:10475651-10475653,0.16442
A2_ALL_eur_leave_23andme,19:10366391,chr19:10477066-10477068,-0.16211
A2_ALL_eur_leave_23andme,21:33230489,chr21:34602793-34602795,0.24248
A2_ALL_eur_leave_23andme,21:33230629,chr21:34602933-34602935,0.1747
A2_ALL_eur_leave_23andme,21:33231575,chr21:34603879-34603881,-0.13017
A2_ALL_eur_leave_23andme,21:33233473,chr21:34605777-34605779,0.17077
A2_ALL_eur_leave_23andme,21:33234329,chr21:34606633-34606635,0.17379
A2_ALL_eur_leave_23andme,21:33235565,chr21:34607869-34607871,0.17065
A2_ALL_eur_leave_23andme,21:33237200,chr21:34609504-34609506,0.16597
A2_ALL_eur_leave_23andme,21:33237639,chr21:34609943-34609945,0.17686
A2_ALL_eur_leave_23andme,21:33239266,chr21:34611570-34611572,0.1744
A2_ALL_eur_leave_23andme,21:33239425,chr21:34611729-34611731,0.17039
A2_ALL_eur_leave_23andme,21:33241945,chr21:34614249-34614251,-0.23911
A2_ALL_eur_leave_23andme,21:33244240,chr21:34616544-34616546,0.1922
A2_ALL_eur_leave_23andme,21:33244908,chr21:34617212-34617214,0.17796
A2_ALL_eur_leave_23andme,21:33245645,chr21:34617949-34617951,0.19705
A2_ALL_eur_leave_23andme,21:33245738,chr21:34618042-34618044,0.19472
A2_ALL_eur_leave_23andme,21:33245980,chr21:34618284-34618286,-0.16684
A2_ALL_eur_leave_23andme,21:33248146,chr21:34620450-34620452,-0.1991
A2_ALL_eur_leave_23andme,21:33248496,chr21:34620800-34620802,0.2488
A2_ALL_eur_leave_23andme,21:33251614,chr21:34623918-34623920,-0.25282
A2_ALL_eur_leave_23andme,21:33252612,chr21:34624916-34624918,0.19516
A2_ALL_eur_leave_23andme,21:33260011,chr21:34632315-34632317,-0.17846
A2_ALL_eur_leave_ukbb_23andme,1:67224220,chr1:67689902-67689904,1.2624
A2_ALL_eur_leave_ukbb_23andme,1:151369094,chr1:151341569-151341571,-0.47438
A2_ALL_eur_leave_ukbb_23andme,1:155202934,chr1:155172724-155172726,-0.20173
A2_ALL_eur_leave_ukbb_23andme,1:155203736,chr1:155173526-155173528,0.20379
A2_ALL_eur_leave_ukbb_23andme,1:213945999,chr1:214119341-214119343,0.27519
A2_ALL_eur_leave_ukbb_23andme,1:213950025,chr1:214123367-214123369,-0.27323
A2_ALL_eur_leave_ukbb_23andme,1:237113798,chr1:237277097-237277099,0.31659
A2_ALL_eur_leave_ukbb_23andme,1:237113953,chr1:237277252-237277254,0.29837
A2_ALL_eur_leave_ukbb_23andme,1:237114217,chr1:237277516-237277518,-0.29234
A2_ALL_eur_leave_ukbb_23andme,1:237114311,chr1:237277610-237277612,0.29775
A2_ALL_eur_leave_ukbb_23andme,2:125704988,chr2:126462564-126462566,-0.16891
A2_ALL_eur_leave_ukbb_23andme,2:125708831,chr2:126466407-126466409,-0.16693
A2_ALL_eur_leave_ukbb_23andme,2:125713008,chr2:126470584-126470586,-0.16272
A2_ALL_eur_leave_ukbb_23andme,2:125715915,chr2:126473491-126473493,-0.17152
A2_ALL_eur_leave_ukbb_23andme,2:125718666,chr2:126476242-126476244,-0.16935
A2_ALL_eur_leave_ukbb_23andme,3:45800446,chr3:45841937-45841939,0.44024
A2_ALL_eur_leave_ukbb_23andme,3:45801947,chr3:45843438-45843440,-0.48355
A2_ALL_eur_leave_ukbb_23andme,3:45802706,chr3:45844197-45844199,0.47702
A2_ALL_eur_leave_ukbb_23andme,3:45804256,chr3:45845747-45845749,-0.33764
A2_ALL_eur_leave_ukbb_23andme,3:45805749,chr3:45847240-45847242,0.34211
A2_ALL_eur_leave_ukbb_23andme,3:45807268,chr3:45848759-45848761,0.48255
A2_ALL_eur_leave_ukbb_23andme,3:45820440,chr3:45861931-45861933,-0.62504
A2_ALL_eur_leave_ukbb_23andme,3:45830416,chr3:45871907-45871909,0.62413
A2_ALL_eur_leave_ukbb_23andme,3:45858159,chr3:45899650-45899652,0.63022
A2_ALL_eur_leave_ukbb_23andme,3:45859142,chr3:45900633-45900635,0.56203
A2_ALL_eur_leave_ukbb_23andme,3:45859597,chr3:45901088-45901090,-0.63105
A2_ALL_eur_leave_ukbb_23andme,3:45866624,chr3:45908115-45908117,0.51736
A2_ALL_eur_leave_ukbb_23andme,3:45867532,chr3:45909023-45909025,0.51684
A2_ALL_eur_leave_ukbb_23andme,3:45869378,chr3:45910869-45910871,0.25148
A2_ALL_eur_leave_ukbb_23andme,3:45886267,chr3:45927758-45927760,-0.33215
A2_ALL_eur_leave_ukbb_23andme,3:45887277,chr3:45928768-45928770,0.3785
A2_ALL_eur_leave_ukbb_23andme,3:45896341,chr3:45937832-45937834,-0.24739
A2_ALL_eur_leave_ukbb_23andme,3:45897524,chr3:45939015-45939017,0.36834
A2_ALL_eur_leave_ukbb_23andme,3:45898310,chr3:45939801-45939803,0.36831
A2_ALL_eur_leave_ukbb_23andme,3:45903795,chr3:45945286-45945288,-0.18782
A2_ALL_eur_leave_ukbb_23andme,3:45918928,chr3:45960419-45960421,0.4273
A2_ALL_eur_leave_ukbb_23andme,3:45919208,chr3:45960699-45960701,0.43149
A2_ALL_eur_leave_ukbb_23andme,3:45921111,chr3:45962602-45962604,-0.4299
A2_ALL_eur_leave_ukbb_23andme,3:45926551,chr3:45968042-45968044,0.42291
A2_ALL_eur_leave_ukbb_23andme,3:45932600,chr3:45974091-45974093,0.42473
A2_ALL_eur_leave_ukbb_23andme,3:45941984,chr3:45983475-45983477,0.42145
A2_ALL_eur_leave_ukbb_23andme,3:45943855,chr3:45985346-45985348,0.39753
A2_ALL_eur_leave_ukbb_23andme,3:45948381,chr3:45989872-45989874,-0.41607
A2_ALL_eur_leave_ukbb_23andme,3:45948429,chr3:45989920-45989922,0.41825
A2_ALL_eur_leave_ukbb_23andme,3:45952153,chr3:45993644-45993646,-0.42104
A2_ALL_eur_leave_ukbb_23andme,3:45955771,chr3:45997262-45997264,-0.41482
A2_ALL_eur_leave_ukbb_23andme,3:45957717,chr3:45999208-45999210,0.42083
A2_ALL_eur_leave_ukbb_23andme,3:45959236,chr3:46000727-46000729,0.42083
A2_ALL_eur_leave_ukbb_23andme,3:45962045,chr3:46003536-46003538,-0.41411
A2_ALL_eur_leave_ukbb_23andme,3:45964777,chr3:46006268-46006270,-0.41619
A2_ALL_eur_leave_ukbb_23andme,3:45964849,chr3:46006340-46006342,0.41822
A2_ALL_eur_leave_ukbb_23andme,3:45966331,chr3:46007822-46007824,0.43078
A2_ALL_eur_leave_ukbb_23andme,3:45966333,chr3:46007824-46007826,0.41711
A2_ALL_eur_leave_ukbb_23andme,3:45966595,chr3:46008086-46008088,0.42407
A2_ALL_eur_leave_ukbb_23andme,3:45967995,chr3:46009486-46009488,0.42133
A2_ALL_eur_leave_ukbb_23andme,3:45968515,chr3:46010006-46010008,-0.41669
A2_ALL_eur_leave_ukbb_23andme,3:45970787,chr3:46012278-46012280,0.4226
A2_ALL_eur_leave_ukbb_23andme,3:45970899,chr3:46012390-46012392,0.42905
A2_ALL_eur_leave_ukbb_23andme,3:45972340,chr3:46013831-46013833,0.42286
A2_ALL_eur_leave_ukbb_23andme,3:45976852,chr3:46018343-46018345,0.42401
A2_ALL_eur_leave_ukbb_23andme,3:45981341,chr3:46022832-46022834,0.4214
A2_ALL_eur_leave_ukbb_23andme,3:45983037,chr3:46024528-46024530,0.4215
A2_ALL_eur_leave_ukbb_23andme,3:45983556,chr3:46025047-46025049,0.42196
A2_ALL_eur_leave_ukbb_23andme,3:45990465,chr3:46031956-46031958,0.13023
A2_ALL_eur_leave_ukbb_23andme,3:45991355,chr3:46032846-46032848,-0.13156
A2_ALL_eur_leave_ukbb_23andme,3:45992327,chr3:46033818-46033820,0.13154
A2_ALL_eur_leave_ukbb_23andme,3:45993605,chr3:46035096-46035098,0.42141
