gwas_name,hg38_pos,hg19_pos,new_beta
A2_ALL_leave_23andme,3:45983037,chr3:46024528-46024530,0.4215
A2_ALL_leave_23andme,3:45983556,chr3:46025047-46025049,0.42196
A2_ALL_leave_23andme,3:45990465,chr3:46031956-46031958,0.13023
A2_ALL_leave_23andme,3:45991355,chr3:46032846-46032848,0.13156
A2_ALL_leave_23andme,3:45992327,chr3:46033818-46033820,-0.13154
A2_ALL_leave_23andme,3:45993605,chr3:46035096-46035098,0.42141
A2_ALL_leave_23andme,3:45995029,chr3:46036520-46036522,-0.3453
A2_ALL_leave_23andme,3:46021837,chr3:46063328-46063330,-0.39705
A2_ALL_leave_23andme,3:46026015,chr3:46067506-46067508,0.40662
A2_ALL_leave_23andme,3:46027272,chr3:46068763-46068765,-0.17835
A2_ALL_leave_23andme,3:46027343,chr3:46068834-46068836,0.40651
A2_ALL_leave_23andme,3:46066109,chr3:46107600-46107602,0.40808
A2_ALL_leave_23andme,3:46066793,chr3:46108284-46108286,0.38257
A2_ALL_leave_23andme,3:46066908,chr3:46108399-46108401,-0.38261
A2_ALL_leave_23andme,3:46075295,chr3:46116786-46116788,-0.2786
A2_ALL_leave_23andme,3:46076468,chr3:46117959-46117961,0.40488
A2_ALL_leave_23andme,3:46094198,chr3:46135689-46135691,0.40278
A2_ALL_leave_23andme,3:46096615,chr3:46138106-46138108,0.40367
A2_ALL_leave_23andme,3:46098581,chr3:46140072-46140074,0.4036
A2_ALL_leave_23andme,3:46100352,chr3:46141843-46141845,0.38445
A2_ALL_leave_23andme,3:46100972,chr3:46142463-46142465,-0.4032
A2_ALL_leave_23andme,3:46133113,chr3:46174604-46174606,0.30781
A2_ALL_leave_23andme,3:46135604,chr3:46177095-46177097,0.30126
A2_ALL_leave_23andme,3:46143233,chr3:46184724-46184726,-0.27539
A2_ALL_leave_23andme,3:46144818,chr3:46186309-46186311,-0.2625
A2_ALL_leave_23andme,3:46144831,chr3:46186322-46186324,0.28908
A2_ALL_leave_23andme,3:46145346,chr3:46186837-46186839,0.28769
A2_ALL_leave_23andme,3:46145626,chr3:46187117-46187119,0.28921
A2_ALL_leave_23andme,3:46191273,chr3:46232764-46232766,-0.28467
A2_ALL_leave_23andme,3:46200037,chr3:46241528-46241530,0.25581
A2_ALL_leave_23andme,3:46206733,chr3:46248223-46248225,0.28324
A2_ALL_leave_23andme,3:46208231,chr3:46249721-46249723,0.28294
A2_ALL_leave_23andme,3:46208438,chr3:46249928-46249930,0.2833
A2_ALL_leave_23andme,3:46208517,chr3:46250007-46250009,0.28296
A2_ALL_leave_23andme,3:46208883,chr3:46250373-46250375,-0.24802
A2_ALL_leave_23andme,3:46209242,chr3:46250732-46250734,0.28262
A2_ALL_leave_23andme,3:46209308,chr3:46250798-46250800,-0.28253
A2_ALL_leave_23andme,3:46221753,chr3:46263243-46263245,-0.30775
A2_ALL_leave_23andme,3:46222226,chr3:46263716-46263718,-0.25022
A2_ALL_leave_23andme,3:46223699,chr3:46265189-46265191,-0.30661
A2_ALL_leave_23andme,3:46224089,chr3:46265579-46265581,-0.25091
A2_ALL_leave_23andme,3:46224888,chr3:46266378-46266380,0.25027
A2_ALL_leave_23andme,3:46225235,chr3:46266725-46266727,-0.24157
A2_ALL_leave_23andme,3:46227645,chr3:46269135-46269137,-0.24295
A2_ALL_leave_23andme,3:46232768,chr3:46274258-46274260,0.2851
A2_ALL_leave_23andme,3:46233395,chr3:46274885-46274887,-0.29545
A2_ALL_leave_23andme,3:46264983,chr3:46306473-46306475,0.26941
A2_ALL_leave_23andme,3:46271843,chr3:46313333-46313335,-0.26348
A2_ALL_leave_23andme,3:46276407,chr3:46317897-46317899,-0.26743
A2_ALL_leave_23andme,3:46287136,chr3:46328626-46328628,-0.28267
A2_ALL_leave_23andme,3:46290361,chr3:46331851-46331853,0.28024
A2_ALL_leave_23andme,3:46291508,chr3:46332998-46333000,-0.2775
A2_ALL_leave_23andme,3:46303508,chr3:46344998-46345000,-0.2788
A2_ALL_leave_23andme,3:46347675,chr3:46389165-46389167,-0.26952
A2_ALL_leave_23andme,3:46350598,chr3:46392088-46392090,-0.27
A2_ALL_leave_23andme,3:46350640,chr3:46392130-46392132,-0.26897
A2_ALL_leave_23andme,3:46360940,chr3:46402430-46402432,0.26977
A2_ALL_leave_23andme,3:46361154,chr3:46402644-46402646,0.26937
A2_ALL_leave_23andme,3:46361243,chr3:46402733-46402735,0.26859
A2_ALL_leave_23andme,3:46361977,chr3:46403467-46403469,-0.26918
A2_ALL_leave_23andme,3:46362190,chr3:46403680-46403682,0.26489
A2_ALL_leave_23andme,3:46366689,chr3:46408179-46408181,0.26346
A2_ALL_leave_23andme,3:51902933,chr3:51936948-51936950,0.12676
A2_ALL_leave_23andme,3:197380481,chr3:197107351-197107353,-0.22277
A2_ALL_leave_23andme,3:197402178,chr3:197129048-197129050,-0.21904
A2_ALL_leave_23andme,3:197417366,chr3:197144236-197144238,0.22153
A2_ALL_leave_23andme,7:107967457,chr7:107607901-107607903,0.23662
A2_ALL_leave_23andme,7:139966255,chr7:139666053-139666055,-0.19344
A2_ALL_leave_23andme,8:22574171,chr8:22431683-22431685,-0.2019
A2_ALL_leave_23andme,8:22577214,chr8:22434726-22434728,-0.20326
A2_ALL_leave_23andme,8:22579168,chr8:22436680-22436682,0.19928
A2_ALL_leave_23andme,8:22579628,chr8:22437140-22437142,-0.20396
A2_ALL_leave_23andme,8:22580310,chr8:22437822-22437824,-0.20047
A2_ALL_leave_23andme,8:22580800,chr8:22438312-22438314,0.19716
A2_ALL_leave_23andme,8:58997188,chr8:59909746-59909748,-0.20335
A2_ALL_leave_23andme,8:59000863,chr8:59913421-59913423,-0.20212
A2_ALL_leave_23andme,8:59003078,chr8:59915636-59915638,-0.20529
A2_ALL_leave_23andme,8:59004584,chr8:59917142-59917144,-0.2055
A2_ALL_leave_23andme,8:59007181,chr8:59919739-59919741,0.20707
A2_ALL_leave_23andme,8:121836324,chr8:122848562-122848564,-0.13338
A2_ALL_leave_23andme,9:114801407,chr9:117563686-117563688,-0.13314
A2_ALL_leave_23andme,9:114806766,chr9:117569045-117569047,0.1443
A2_ALL_leave_23andme,11:28418226,chr11:28439772-28439774,0.34812
A2_ALL_leave_23andme,11:88847288,chr11:88580455-88580457,-0.11122
A2_ALL_leave_23andme,11:88869388,chr11:88602555-88602557,-0.11163
A2_ALL_leave_23andme,12:112919637,chr12:113357441-113357443,0.18876
A2_ALL_leave_23andme,12:112942203,chr12:113380007-113380009,-0.18889
A2_ALL_leave_23andme,12:112942903,chr12:113380707-113380709,-0.18072
A2_ALL_leave_23andme,12:112970403,chr12:113408207-113408209,-0.18081
A2_ALL_leave_23andme,12:112987349,chr12:113425153-113425155,-0.17204
A2_ALL_leave_23andme,13:21765935,chr13:22340073-22340075,0.14483
A2_ALL_leave_23andme,13:42788371,chr13:43362506-43362508,-0.11485
A2_ALL_leave_23andme,13:112880670,chr13:113534983-113534985,-0.15211
A2_ALL_leave_23andme,13:112886335,chr13:113540648-113540650,0.19306
A2_ALL_leave_23andme,15:49240930,chr15:49533126-49533128,0.11311
A2_ALL_leave_23andme,15:79474452,chr15:79766793-79766795,-0.16395
A2_ALL_leave_23andme,16:10551860,chr16:10645716-10645718,0.35651
A2_ALL_leave_23andme,17:49851471,chr17:47928833-47928835,0.36607
A2_ALL_leave_23andme,17:49863303,chr17:47940665-47940667,0.45975
A2_ALL_leave_23andme,19:10317045,chr19:10427720-10427722,0.33292
A2_ALL_leave_23andme,19:10364976,chr19:10475651-10475653,0.16442
A2_ALL_leave_23andme,19:10366391,chr19:10477066-10477068,0.16211
A2_ALL_leave_23andme,19:50362278,chr19:50865534-50865536,-0.11631
A2_ALL_leave_23andme,19:50379362,chr19:50882618-50882620,0.11538
A2_ALL_leave_23andme,21:33230629,chr21:34602933-34602935,0.1747
A2_ALL_leave_23andme,21:33230944,chr21:34603248-34603250,0.17583
A2_ALL_leave_23andme,21:33231575,chr21:34603879-34603881,-0.13017
A2_ALL_leave_23andme,21:33232252,chr21:34604556-34604558,0.17696
A2_ALL_leave_23andme,21:33244240,chr21:34616544-34616546,-0.1922
A2_ALL_leave_23andme,21:33244618,chr21:34616922-34616924,-0.19599
A2_ALL_leave_23andme,21:33244908,chr21:34617212-34617214,0.17796
A2_ALL_leave_23andme,21:33245738,chr21:34618042-34618044,0.19472
A2_ALL_leave_23andme,21:33245980,chr21:34618284-34618286,-0.16684
A2_ALL_leave_23andme,21:33246008,chr21:34618312-34618314,0.19451
A2_ALL_leave_23andme,21:33247140,chr21:34619444-34619446,0.19895
A2_ALL_leave_23andme,21:33248496,chr21:34620800-34620802,-0.2488
A2_ALL_leave_23andme,21:33250231,chr21:34622535-34622537,-0.16744
A2_ALL_leave_23andme,21:33252612,chr21:34624916-34624918,-0.19516
A2_ALL_leave_23andme,21:33253108,chr21:34625412-34625414,0.17708
A2_ALL_leave_23andme,21:33256870,chr21:34629174-34629176,0.17234
A2_ALL_leave_23andme,21:33260011,chr21:34632315-34632317,-0.17846
A2_ALL_leave_23andme,21:33948637,chr21:35320940-35320942,-0.10877
A2_ALL_leave_23andme,21:33949008,chr21:35321311-35321313,-0.11482
