gwas_name,hg38_pos,hg19_pos,new_beta
C2_ALL_leave_23andme,3:46066109,chr3:46107600-46107602,0.40808
C2_ALL_leave_23andme,3:46066793,chr3:46108284-46108286,0.38257
C2_ALL_leave_23andme,3:46066908,chr3:46108399-46108401,-0.38261
C2_ALL_leave_23andme,3:46075295,chr3:46116786-46116788,-0.2786
C2_ALL_leave_23andme,3:46076468,chr3:46117959-46117961,0.40488
C2_ALL_leave_23andme,3:46094198,chr3:46135689-46135691,0.40278
C2_ALL_leave_23andme,3:46096615,chr3:46138106-46138108,0.40367
C2_ALL_leave_23andme,3:46098581,chr3:46140072-46140074,0.4036
C2_ALL_leave_23andme,3:46100352,chr3:46141843-46141845,0.38445
C2_ALL_leave_23andme,3:46100972,chr3:46142463-46142465,-0.4032
C2_ALL_leave_23andme,3:46208883,chr3:46250373-46250375,-0.24802
C2_ALL_leave_23andme,3:46209242,chr3:46250732-46250734,0.28262
C2_ALL_leave_23andme,3:101367631,chr3:101086474-101086476,-0.058871
C2_ALL_leave_23andme,3:101575728,chr3:101294571-101294573,-0.064174
C2_ALL_leave_23andme,3:101653078,chr3:101371921-101371923,0.060176
C2_ALL_leave_23andme,3:101659632,chr3:101378475-101378477,-0.059701
C2_ALL_leave_23andme,3:101664477,chr3:101383320-101383322,-0.059996
C2_ALL_leave_23andme,3:101664718,chr3:101383561-101383563,-0.059737
C2_ALL_leave_23andme,3:101754244,chr3:101473087-101473089,0.060745
C2_ALL_leave_23andme,3:101768076,chr3:101486919-101486921,-0.06095
C2_ALL_leave_23andme,3:101784921,chr3:101503764-101503766,-0.059322
C2_ALL_leave_23andme,3:101785973,chr3:101504816-101504818,0.060104
C2_ALL_leave_23andme,3:101803083,chr3:101521926-101521928,-0.0631
C2_ALL_leave_23andme,3:101806238,chr3:101525081-101525083,-0.059498
C2_ALL_leave_23andme,3:101806781,chr3:101525624-101525626,0.059709
C2_ALL_leave_23andme,3:101813391,chr3:101532234-101532236,0.060246
C2_ALL_leave_23andme,3:101815195,chr3:101534038-101534040,-0.060165
C2_ALL_leave_23andme,3:101828889,chr3:101547732-101547734,0.057373
C2_ALL_leave_23andme,4:121984765,chr4:122905919-122905921,0.10805
C2_ALL_leave_23andme,4:121995760,chr4:122916914-122916916,0.10623
C2_ALL_leave_23andme,4:121995907,chr4:122917061-122917063,0.10472
C2_ALL_leave_23andme,4:122001705,chr4:122922859-122922861,0.10512
C2_ALL_leave_23andme,4:122006653,chr4:122927807-122927809,0.11018
C2_ALL_leave_23andme,5:13931231,chr5:13931339-13931341,0.042249
C2_ALL_leave_23andme,5:13932008,chr5:13932116-13932118,-0.042648
C2_ALL_leave_23andme,5:13935382,chr5:13935490-13935492,-0.041773
C2_ALL_leave_23andme,5:13935574,chr5:13935682-13935684,-0.041298
C2_ALL_leave_23andme,5:13935638,chr5:13935746-13935748,-0.041999
C2_ALL_leave_23andme,5:13936391,chr5:13936499-13936501,0.041957
C2_ALL_leave_23andme,5:13937047,chr5:13937155-13937157,-0.042243
C2_ALL_leave_23andme,5:13937694,chr5:13937802-13937804,0.041943
C2_ALL_leave_23andme,5:13937834,chr5:13937942-13937944,-0.042259
C2_ALL_leave_23andme,5:30830024,chr5:30830130-30830132,0.053406
C2_ALL_leave_23andme,5:92469041,chr5:91804747-91804749,-0.062403
C2_ALL_leave_23andme,6:1391857,chr6:1392091-1392093,-0.21004
C2_ALL_leave_23andme,9:133257761,chr9:136133147-136133149,0.05048
C2_ALL_leave_23andme,9:133372523,chr9:136239398-136239400,0.07358
C2_ALL_leave_23andme,9:133443675,chr9:136308795-136308797,0.067614
C2_ALL_leave_23andme,11:130025025,chr11:129894919-129894921,-0.12165
C2_ALL_leave_23andme,12:112919637,chr12:113357441-113357443,0.18876
C2_ALL_leave_23andme,12:112942203,chr12:113380007-113380009,-0.18889
C2_ALL_leave_23andme,12:112942903,chr12:113380707-113380709,-0.18072
C2_ALL_leave_23andme,12:112970403,chr12:113408207-113408209,-0.18081
C2_ALL_leave_23andme,12:112987349,chr12:113425153-113425155,-0.17204
C2_ALL_leave_23andme,13:38748204,chr13:39322340-39322342,-0.061158
C2_ALL_leave_23andme,13:94227738,chr13:94879991-94879993,-0.049695
C2_ALL_leave_23andme,14:28265870,chr14:28735075-28735077,0.064101
C2_ALL_leave_23andme,16:55939805,chr16:55973716-55973718,0.063385
C2_ALL_leave_23andme,16:56082757,chr16:56116668-56116670,0.13378
C2_ALL_leave_23andme,16:56083742,chr16:56117653-56117655,-0.128
C2_ALL_leave_23andme,16:56087968,chr16:56121879-56121881,0.13272
C2_ALL_leave_23andme,16:56100051,chr16:56133962-56133964,0.13411
C2_ALL_leave_23andme,16:56103461,chr16:56137372-56137374,0.13151
C2_ALL_leave_23andme,16:56104498,chr16:56138409-56138411,0.13443
C2_ALL_leave_23andme,16:56104514,chr16:56138425-56138427,0.13419
C2_ALL_leave_23andme,16:56110391,chr16:56144302-56144304,0.12786
C2_ALL_leave_23andme,16:56110429,chr16:56144340-56144342,0.12695
C2_ALL_leave_23andme,16:56111606,chr16:56145517-56145519,-0.12837
C2_ALL_leave_23andme,16:56114653,chr16:56148564-56148566,0.132
C2_ALL_leave_23andme,16:56143002,chr16:56176913-56176915,0.13247
C2_ALL_leave_23andme,16:56190969,chr16:56224880-56224882,0.1303
C2_ALL_leave_23andme,16:56199576,chr16:56233487-56233489,-0.1311
C2_ALL_leave_23andme,16:56214389,chr16:56248300-56248302,-0.12882
C2_ALL_leave_23andme,16:56217158,chr16:56251069-56251071,0.12931
C2_ALL_leave_23andme,16:56251607,chr16:56285518-56285520,0.12819
C2_ALL_leave_23andme,20:3759432,chr20:3740078-3740080,-0.10918
C2_ALL_leave_23andme,21:33230629,chr21:34602933-34602935,0.1747
C2_ALL_leave_23andme,21:33230944,chr21:34603248-34603250,0.17583
C2_ALL_leave_23andme,21:33232252,chr21:34604556-34604558,0.17696
C2_ALL_leave_23andme,21:33244240,chr21:34616544-34616546,-0.1922
C2_ALL_leave_23andme,21:33244618,chr21:34616922-34616924,-0.19599
C2_ALL_leave_23andme,21:33245738,chr21:34618042-34618044,0.19472
C2_ALL_leave_23andme,21:33246008,chr21:34618312-34618314,0.19451
C2_ALL_leave_23andme,21:33247140,chr21:34619444-34619446,0.19895
C2_ALL_leave_23andme,21:33252612,chr21:34624916-34624918,-0.19516
