gwas_name,hg38_pos,hg19_pos,new_beta
C2_ALL_eur_leave_23andme,3:45973053,chr3:46014544-46014546,0.4236
C2_ALL_eur_leave_23andme,3:45981341,chr3:46022832-46022834,0.4214
C2_ALL_eur_leave_23andme,3:45993605,chr3:46035096-46035098,0.42141
C2_ALL_eur_leave_23andme,3:46019812,chr3:46061303-46061305,0.39568
C2_ALL_eur_leave_23andme,3:46021837,chr3:46063328-46063330,-0.39705
C2_ALL_eur_leave_23andme,3:46024471,chr3:46065962-46065964,0.39579
C2_ALL_eur_leave_23andme,3:46026015,chr3:46067506-46067508,0.40662
C2_ALL_eur_leave_23andme,3:46066793,chr3:46108284-46108286,-0.38257
C2_ALL_eur_leave_23andme,3:46076468,chr3:46117959-46117961,0.40488
C2_ALL_eur_leave_23andme,3:46096615,chr3:46138106-46138108,0.40367
C2_ALL_eur_leave_23andme,3:46098581,chr3:46140072-46140074,0.4036
C2_ALL_eur_leave_23andme,3:46135670,chr3:46177161-46177163,0.073902
C2_ALL_eur_leave_23andme,3:46286097,chr3:46327587-46327589,-0.0902
C2_ALL_eur_leave_23andme,3:46289381,chr3:46330871-46330873,-0.089882
C2_ALL_eur_leave_23andme,3:46291349,chr3:46332839-46332841,-0.089533
C2_ALL_eur_leave_23andme,3:46294178,chr3:46335668-46335670,-0.090449
C2_ALL_eur_leave_23andme,3:46322695,chr3:46364185-46364187,-0.095275
C2_ALL_eur_leave_23andme,3:101586326,chr3:101305169-101305171,-0.066107
C2_ALL_eur_leave_23andme,3:101653078,chr3:101371921-101371923,0.060176
C2_ALL_eur_leave_23andme,3:101654461,chr3:101373304-101373306,-0.061818
C2_ALL_eur_leave_23andme,3:101655382,chr3:101374225-101374227,-0.060298
C2_ALL_eur_leave_23andme,3:101659632,chr3:101378475-101378477,-0.059701
C2_ALL_eur_leave_23andme,3:101664477,chr3:101383320-101383322,-0.059996
C2_ALL_eur_leave_23andme,3:101664718,chr3:101383561-101383563,0.059737
C2_ALL_eur_leave_23andme,3:101681323,chr3:101400166-101400168,-0.058609
C2_ALL_eur_leave_23andme,3:101768076,chr3:101486919-101486921,-0.06095
C2_ALL_eur_leave_23andme,3:101785830,chr3:101504673-101504675,0.058745
C2_ALL_eur_leave_23andme,3:101803083,chr3:101521926-101521928,-0.0631
C2_ALL_eur_leave_23andme,3:101806781,chr3:101525624-101525626,0.059709
C2_ALL_eur_leave_23andme,3:101809919,chr3:101528762-101528764,0.060123
C2_ALL_eur_leave_23andme,3:101813391,chr3:101532234-101532236,-0.060246
C2_ALL_eur_leave_23andme,3:101813604,chr3:101532447-101532449,-0.060084
C2_ALL_eur_leave_23andme,3:101815195,chr3:101534038-101534040,-0.060165
C2_ALL_eur_leave_23andme,3:101828889,chr3:101547732-101547734,0.057373
C2_ALL_eur_leave_23andme,4:121985744,chr4:122906898-122906900,0.10573
C2_ALL_eur_leave_23andme,4:121991956,chr4:122913110-122913112,0.10522
C2_ALL_eur_leave_23andme,4:122005097,chr4:122926251-122926253,0.10583
C2_ALL_eur_leave_23andme,4:122005358,chr4:122926512-122926514,-0.10313
C2_ALL_eur_leave_23andme,4:122006653,chr4:122927807-122927809,0.11018
C2_ALL_eur_leave_23andme,5:123528267,chr5:122863960-122863962,0.05367
C2_ALL_eur_leave_23andme,6:43531168,chr6:43498905-43498907,-0.15103
C2_ALL_eur_leave_23andme,6:109476950,chr6:109798152-109798154,0.18921
C2_ALL_eur_leave_23andme,7:100023956,chr7:99621578-99621580,0.065108
C2_ALL_eur_leave_23andme,9:133372523,chr9:136239398-136239400,0.07358
C2_ALL_eur_leave_23andme,9:133443675,chr9:136308795-136308797,0.067614
C2_ALL_eur_leave_23andme,11:76655976,chr11:76367019-76367021,-0.19076
C2_ALL_eur_leave_23andme,12:112913715,chr12:113351519-113351521,-0.15138
C2_ALL_eur_leave_23andme,12:112942203,chr12:113380007-113380009,0.18889
C2_ALL_eur_leave_23andme,12:112971608,chr12:113409412-113409414,-0.18343
C2_ALL_eur_leave_23andme,13:94227738,chr13:94879991-94879993,-0.049695
C2_ALL_eur_leave_23andme,15:100233816,chr15:100774020-100774022,0.27429
C2_ALL_eur_leave_23andme,18:61095876,chr18:58763108-58763110,0.10278
C2_ALL_eur_leave_23andme,19:48799813,chr19:49303069-49303071,-0.058887
C2_ALL_eur_leave_23andme,19:48831734,chr19:49334990-49334992,-0.056844
C2_ALL_eur_leave_23andme,20:3759432,chr20:3740078-3740080,-0.10918
C2_ALL_eur_leave_23andme,21:33230629,chr21:34602933-34602935,0.1747
C2_ALL_eur_leave_23andme,21:33230944,chr21:34603248-34603250,0.17583
C2_ALL_eur_leave_23andme,21:33237200,chr21:34609504-34609506,0.16597
C2_ALL_eur_leave_23andme,21:33237639,chr21:34609943-34609945,-0.17686
C2_ALL_eur_leave_23andme,21:33241950,chr21:34614254-34614256,-0.16943
C2_ALL_eur_leave_23andme,21:33244618,chr21:34616922-34616924,-0.19599
C2_ALL_eur_leave_23andme,21:33245645,chr21:34617949-34617951,-0.19705
C2_ALL_eur_leave_23andme,21:33245738,chr21:34618042-34618044,0.19472
C2_ALL_eur_leave_23andme,21:33246008,chr21:34618312-34618314,0.19451
C2_ALL_eur_leave_23andme,21:33247902,chr21:34620206-34620208,-0.19675
C2_ALL_eur_leave_23andme,21:33248146,chr21:34620450-34620452,-0.1991
