gwas_name,hg38_pos,hg19_pos,new_beta
C2_ALL_leave_UKBB_23andme,6:41534945,chr6:41502682-41502684,-0.22289
C2_ALL_leave_UKBB_23andme,9:133251881,chr9:136127267-136127269,-0.077756
C2_ALL_leave_UKBB_23andme,9:133444720,chr9:136309840-136309842,-0.076826
C2_ALL_leave_UKBB_23andme,9:133449371,chr9:136314491-136314493,-0.092273
C2_ALL_leave_UKBB_23andme,9:133461432,chr9:136326553-136326555,-0.088472
C2_ALL_leave_UKBB_23andme,9:133461735,chr9:136326856-136326858,-0.086923
C2_ALL_leave_UKBB_23andme,9:133467614,chr9:136332735-136332737,-0.079706
C2_ALL_leave_UKBB_23andme,12:255044,chr12:364209-364211,-0.049095
C2_ALL_leave_UKBB_23andme,12:112942203,chr12:113380007-113380009,0.18889
C2_ALL_leave_UKBB_23andme,12:112971608,chr12:113409412-113409414,-0.18343
C2_ALL_leave_UKBB_23andme,13:38748204,chr13:39322340-39322342,0.061158
C2_ALL_leave_UKBB_23andme,14:99095879,chr14:99562215-99562217,0.053829
C2_ALL_leave_UKBB_23andme,21:33230629,chr21:34602933-34602935,0.1747
C2_ALL_leave_UKBB_23andme,21:33237639,chr21:34609943-34609945,-0.17686
C2_ALL_leave_UKBB_23andme,21:33241950,chr21:34614254-34614256,-0.16943
