gwas_name,hg38_pos,hg19_pos,new_beta
C2_ALL_leave_23andme,3:46208883,chr3:46250373-46250375,-0.24802
C2_ALL_leave_23andme,3:46209242,chr3:46250732-46250734,0.28262
C2_ALL_leave_23andme,3:46212298,chr3:46253788-46253790,-0.24753
C2_ALL_leave_23andme,3:46213300,chr3:46254790-46254792,-0.27622
C2_ALL_leave_23andme,3:101349101,chr3:101067944-101067946,-0.058851
C2_ALL_leave_23andme,3:101367631,chr3:101086474-101086476,-0.058871
C2_ALL_leave_23andme,3:101403731,chr3:101122574-101122576,-0.056285
C2_ALL_leave_23andme,3:101427518,chr3:101146361-101146363,-0.064845
C2_ALL_leave_23andme,3:101512887,chr3:101231730-101231732,-0.05545
C2_ALL_leave_23andme,3:101562865,chr3:101281708-101281710,-0.050597
C2_ALL_leave_23andme,3:101575986,chr3:101294829-101294831,-0.06651
C2_ALL_leave_23andme,3:101586326,chr3:101305169-101305171,-0.066107
C2_ALL_leave_23andme,3:101587663,chr3:101306506-101306508,-0.066513
C2_ALL_leave_23andme,3:101653055,chr3:101371898-101371900,-0.061035
C2_ALL_leave_23andme,3:101653078,chr3:101371921-101371923,0.060176
C2_ALL_leave_23andme,3:101654461,chr3:101373304-101373306,0.061818
C2_ALL_leave_23andme,3:101655382,chr3:101374225-101374227,-0.060298
C2_ALL_leave_23andme,3:101659632,chr3:101378475-101378477,-0.059701
C2_ALL_leave_23andme,3:101664477,chr3:101383320-101383322,-0.059996
C2_ALL_leave_23andme,3:101664718,chr3:101383561-101383563,0.059737
C2_ALL_leave_23andme,3:101673426,chr3:101392269-101392271,-0.060246
C2_ALL_leave_23andme,3:101675373,chr3:101394216-101394218,-0.059184
C2_ALL_leave_23andme,3:101677685,chr3:101396528-101396530,0.05957
C2_ALL_leave_23andme,3:101678128,chr3:101396971-101396973,-0.060031
C2_ALL_leave_23andme,3:101680282,chr3:101399125-101399127,-0.06
C2_ALL_leave_23andme,3:101680416,chr3:101399259-101399261,-0.059658
C2_ALL_leave_23andme,3:101683151,chr3:101401994-101401996,0.059116
C2_ALL_leave_23andme,3:101726282,chr3:101445125-101445127,-0.06022
C2_ALL_leave_23andme,3:101754244,chr3:101473087-101473089,0.060745
C2_ALL_leave_23andme,3:101759687,chr3:101478530-101478532,-0.059842
C2_ALL_leave_23andme,3:101761312,chr3:101480155-101480157,0.059607
C2_ALL_leave_23andme,3:101768076,chr3:101486919-101486921,-0.06095
C2_ALL_leave_23andme,3:101770785,chr3:101489628-101489630,0.060183
C2_ALL_leave_23andme,3:101778725,chr3:101497568-101497570,0.059855
C2_ALL_leave_23andme,3:101781904,chr3:101500747-101500749,-0.060054
C2_ALL_leave_23andme,3:101784921,chr3:101503764-101503766,-0.059322
C2_ALL_leave_23andme,3:101785830,chr3:101504673-101504675,0.058745
C2_ALL_leave_23andme,3:101785973,chr3:101504816-101504818,0.060104
C2_ALL_leave_23andme,3:101794838,chr3:101513681-101513683,-0.059761
C2_ALL_leave_23andme,3:101806238,chr3:101525081-101525083,-0.059498
C2_ALL_leave_23andme,3:101806781,chr3:101525624-101525626,-0.059709
C2_ALL_leave_23andme,3:101809637,chr3:101528480-101528482,-0.059991
C2_ALL_leave_23andme,3:101828889,chr3:101547732-101547734,-0.057373
C2_ALL_leave_23andme,4:121984765,chr4:122905919-122905921,0.10805
C2_ALL_leave_23andme,4:121985744,chr4:122906898-122906900,0.10573
C2_ALL_leave_23andme,4:121995760,chr4:122916914-122916916,0.10623
C2_ALL_leave_23andme,4:122001705,chr4:122922859-122922861,0.10512
C2_ALL_leave_23andme,4:122005097,chr4:122926251-122926253,0.10583
C2_ALL_leave_23andme,4:122009204,chr4:122930358-122930360,0.1069
C2_ALL_leave_23andme,4:122020759,chr4:122941913-122941915,-0.10064
C2_ALL_leave_23andme,5:13931096,chr5:13931204-13931206,0.043643
C2_ALL_leave_23andme,5:13931231,chr5:13931339-13931341,0.042249
C2_ALL_leave_23andme,5:13932008,chr5:13932116-13932118,-0.042648
C2_ALL_leave_23andme,5:13935382,chr5:13935490-13935492,-0.041773
C2_ALL_leave_23andme,5:13935574,chr5:13935682-13935684,-0.041298
C2_ALL_leave_23andme,5:13936391,chr5:13936499-13936501,0.041957
C2_ALL_leave_23andme,5:13937047,chr5:13937155-13937157,0.042243
C2_ALL_leave_23andme,5:13937266,chr5:13937374-13937376,-0.042072
C2_ALL_leave_23andme,5:13937694,chr5:13937802-13937804,-0.041943
C2_ALL_leave_23andme,5:13937834,chr5:13937942-13937944,-0.042259
C2_ALL_leave_23andme,5:13954842,chr5:13954950-13954952,-0.050749
C2_ALL_leave_23andme,5:17191162,chr5:17191270-17191272,-0.15099
C2_ALL_leave_23andme,5:30830024,chr5:30830130-30830132,0.053406
C2_ALL_leave_23andme,5:92469041,chr5:91804747-91804749,0.062403
C2_ALL_leave_23andme,5:174457508,chr5:173884510-173884512,0.048674
C2_ALL_leave_23andme,6:1391857,chr6:1392091-1392093,-0.21004
C2_ALL_leave_23andme,6:31153455,chr6:31121231-31121233,0.29453
C2_ALL_leave_23andme,6:31154181,chr6:31121957-31121959,0.28363
C2_ALL_leave_23andme,6:41534945,chr6:41502682-41502684,0.22289
C2_ALL_leave_23andme,6:41537458,chr6:41505195-41505197,0.21719
C2_ALL_leave_23andme,7:108954139,chr7:108594195-108594197,0.15838
C2_ALL_leave_23andme,9:133245916,chr9:136121302-136121304,0.054196
C2_ALL_leave_23andme,9:133257761,chr9:136133147-136133149,-0.05048
C2_ALL_leave_23andme,9:133260743,chr9:136136145-136136147,-0.068222
C2_ALL_leave_23andme,9:133261560,chr9:136136962-136136964,-0.065312
C2_ALL_leave_23andme,9:133261730,chr9:136137132-136137134,0.065314
C2_ALL_leave_23andme,9:133261737,chr9:136137139-136137141,-0.06498
C2_ALL_leave_23andme,9:133372523,chr9:136239398-136239400,0.07358
C2_ALL_leave_23andme,10:128702556,chr10:130500819-130500821,0.053858
C2_ALL_leave_23andme,10:131346732,chr10:133144994-133144996,0.13324
C2_ALL_leave_23andme,11:130025025,chr11:129894919-129894921,-0.12165
C2_ALL_leave_23andme,12:112911065,chr12:113348869-113348871,-0.11821
C2_ALL_leave_23andme,12:112912991,chr12:113350795-113350797,-0.17241
C2_ALL_leave_23andme,12:112913715,chr12:113351519-113351521,0.15138
C2_ALL_leave_23andme,12:112919388,chr12:113357192-113357194,0.19319
C2_ALL_leave_23andme,12:112919404,chr12:113357208-113357210,0.18656
C2_ALL_leave_23andme,12:112919637,chr12:113357441-113357443,0.18876
C2_ALL_leave_23andme,12:112921352,chr12:113359156-113359158,-0.1778
C2_ALL_leave_23andme,12:112921383,chr12:113359187-113359189,0.17576
C2_ALL_leave_23andme,12:112923312,chr12:113361116-113361118,-0.18706
C2_ALL_leave_23andme,12:112923369,chr12:113361173-113361175,0.17842
C2_ALL_leave_23andme,12:112923432,chr12:113361236-113361238,-0.1743
C2_ALL_leave_23andme,12:112923638,chr12:113361442-113361444,-0.17472
C2_ALL_leave_23andme,12:112923769,chr12:113361573-113361575,0.17496
C2_ALL_leave_23andme,12:112924253,chr12:113362057-113362059,0.17685
C2_ALL_leave_23andme,12:112987349,chr12:113425153-113425155,-0.17204
C2_ALL_leave_23andme,12:113031004,chr12:113468808-113468810,0.044456
C2_ALL_leave_23andme,12:114555623,chr12:114993427-114993429,0.20812
C2_ALL_leave_23andme,13:38748204,chr13:39322340-39322342,-0.061158
C2_ALL_leave_23andme,13:94227738,chr13:94879991-94879993,-0.049695
C2_ALL_leave_23andme,16:55939805,chr16:55973716-55973718,0.063385
C2_ALL_leave_23andme,16:56083742,chr16:56117653-56117655,-0.128
C2_ALL_leave_23andme,16:56087968,chr16:56121879-56121881,-0.13272
C2_ALL_leave_23andme,16:56089582,chr16:56123493-56123495,0.13262
C2_ALL_leave_23andme,16:56093055,chr16:56126966-56126968,0.133
C2_ALL_leave_23andme,16:56100051,chr16:56133962-56133964,0.13411
C2_ALL_leave_23andme,16:56101643,chr16:56135554-56135556,-0.13513
C2_ALL_leave_23andme,16:56103461,chr16:56137372-56137374,0.13151
C2_ALL_leave_23andme,16:56104498,chr16:56138409-56138411,0.13443
C2_ALL_leave_23andme,16:56110391,chr16:56144302-56144304,0.12786
C2_ALL_leave_23andme,16:56110429,chr16:56144340-56144342,0.12695
C2_ALL_leave_23andme,16:56111606,chr16:56145517-56145519,0.12837
C2_ALL_leave_23andme,16:56127649,chr16:56161560-56161562,0.1295
C2_ALL_leave_23andme,16:56131318,chr16:56165229-56165231,0.13226
C2_ALL_leave_23andme,16:56139038,chr16:56172949-56172951,0.13162
C2_ALL_leave_23andme,16:56143002,chr16:56176913-56176915,0.13247
C2_ALL_leave_23andme,16:56146814,chr16:56180725-56180727,0.13226
C2_ALL_leave_23andme,16:56146923,chr16:56180834-56180836,0.13273
C2_ALL_leave_23andme,16:56190969,chr16:56224880-56224882,0.1303
C2_ALL_leave_23andme,16:56199576,chr16:56233487-56233489,-0.1311
C2_ALL_leave_23andme,16:56214389,chr16:56248300-56248302,0.12882
C2_ALL_leave_23andme,16:56216543,chr16:56250454-56250456,0.12891
C2_ALL_leave_23andme,16:56217158,chr16:56251069-56251071,0.12931
C2_ALL_leave_23andme,16:56251607,chr16:56285518-56285520,0.12819
C2_ALL_leave_23andme,16:78216158,chr16:78250054-78250056,0.051925
C2_ALL_leave_23andme,19:4719431,chr19:4719442-4719444,0.25663
C2_ALL_leave_23andme,19:48799029,chr19:49302285-49302287,0.059018
C2_ALL_leave_23andme,19:48799066,chr19:49302322-49302324,-0.058431
C2_ALL_leave_23andme,19:48799813,chr19:49303069-49303071,-0.058887
C2_ALL_leave_23andme,19:48800483,chr19:49303739-49303741,-0.056194
C2_ALL_leave_23andme,19:48800570,chr19:49303826-49303828,-0.05887
C2_ALL_leave_23andme,19:48801403,chr19:49304659-49304661,-0.058303
C2_ALL_leave_23andme,19:48818654,chr19:49321910-49321912,-0.058291
C2_ALL_leave_23andme,20:3759432,chr20:3740078-3740080,0.10918
