gwas_name,hg38_pos,hg19_pos,new_beta
C2_ALL_leave_23andme,3:101587663,chr3:101306506-101306508,-0.066513
C2_ALL_leave_23andme,3:101653078,chr3:101371921-101371923,-0.060176
C2_ALL_leave_23andme,3:101655382,chr3:101374225-101374227,-0.060298
C2_ALL_leave_23andme,3:101659632,chr3:101378475-101378477,-0.059701
C2_ALL_leave_23andme,3:101664477,chr3:101383320-101383322,-0.059996
C2_ALL_leave_23andme,3:101664718,chr3:101383561-101383563,-0.059737
C2_ALL_leave_23andme,3:101677685,chr3:101396528-101396530,0.05957
C2_ALL_leave_23andme,3:101680282,chr3:101399125-101399127,0.06
C2_ALL_leave_23andme,3:101681323,chr3:101400166-101400168,-0.058609
C2_ALL_leave_23andme,3:101726282,chr3:101445125-101445127,0.06022
C2_ALL_leave_23andme,3:101770785,chr3:101489628-101489630,-0.060183
C2_ALL_leave_23andme,3:101778725,chr3:101497568-101497570,-0.059855
C2_ALL_leave_23andme,3:101781904,chr3:101500747-101500749,-0.060054
C2_ALL_leave_23andme,3:101785973,chr3:101504816-101504818,0.060104
C2_ALL_leave_23andme,3:101806781,chr3:101525624-101525626,-0.059709
C2_ALL_leave_23andme,3:101813391,chr3:101532234-101532236,0.060246
C2_ALL_leave_23andme,3:101813604,chr3:101532447-101532449,-0.060084
C2_ALL_leave_23andme,3:101828889,chr3:101547732-101547734,0.057373
C2_ALL_leave_23andme,3:101833709,chr3:101552552-101552554,-0.05613
C2_ALL_leave_23andme,4:121985744,chr4:122906898-122906900,0.10573
C2_ALL_leave_23andme,4:121995760,chr4:122916914-122916916,0.10623
C2_ALL_leave_23andme,4:122005097,chr4:122926251-122926253,0.10583
C2_ALL_leave_23andme,4:122009204,chr4:122930358-122930360,0.1069
C2_ALL_leave_23andme,4:122020759,chr4:122941913-122941915,-0.10064
C2_ALL_leave_23andme,5:13931096,chr5:13931204-13931206,0.043643
C2_ALL_leave_23andme,5:13931231,chr5:13931339-13931341,0.042249
C2_ALL_leave_23andme,5:13932008,chr5:13932116-13932118,-0.042648
C2_ALL_leave_23andme,5:13935382,chr5:13935490-13935492,-0.041773
C2_ALL_leave_23andme,5:13939517,chr5:13939625-13939627,0.042483
C2_ALL_leave_23andme,5:13954842,chr5:13954950-13954952,-0.050749
C2_ALL_leave_23andme,5:17191162,chr5:17191270-17191272,-0.15099
C2_ALL_leave_23andme,6:1391857,chr6:1392091-1392093,-0.21004
C2_ALL_leave_23andme,6:31152952,chr6:31120728-31120730,0.29404
C2_ALL_leave_23andme,6:31153455,chr6:31121231-31121233,-0.29453
C2_ALL_leave_23andme,6:31154181,chr6:31121957-31121959,0.28363
C2_ALL_leave_23andme,6:41537458,chr6:41505195-41505197,0.21719
C2_ALL_leave_23andme,7:108954139,chr7:108594195-108594197,-0.15838
C2_ALL_leave_23andme,9:133261730,chr9:136137132-136137134,0.065314
C2_ALL_leave_23andme,9:133261737,chr9:136137139-136137141,0.06498
C2_ALL_leave_23andme,9:133263894,chr9:136139296-136139298,-0.06855
C2_ALL_leave_23andme,9:133264351,chr9:136139753-136139755,-0.066074
C2_ALL_leave_23andme,9:133443675,chr9:136308795-136308797,0.067614
C2_ALL_leave_23andme,10:128702556,chr10:130500819-130500821,-0.053858
C2_ALL_leave_23andme,10:131346732,chr10:133144994-133144996,0.13324
C2_ALL_leave_23andme,11:130025025,chr11:129894919-129894921,-0.12165
C2_ALL_leave_23andme,12:112911065,chr12:113348869-113348871,0.11821
C2_ALL_leave_23andme,12:112919388,chr12:113357192-113357194,0.19319
C2_ALL_leave_23andme,12:112921352,chr12:113359156-113359158,-0.1778
C2_ALL_leave_23andme,12:112921383,chr12:113359187-113359189,0.17576
C2_ALL_leave_23andme,12:112942203,chr12:113380007-113380009,-0.18889
C2_ALL_leave_23andme,12:112942903,chr12:113380707-113380709,0.18072
C2_ALL_leave_23andme,12:112948113,chr12:113385917-113385919,0.11969
C2_ALL_leave_23andme,12:112949145,chr12:113386949-113386951,-0.18232
C2_ALL_leave_23andme,12:112968391,chr12:113406195-113406197,0.18086
C2_ALL_leave_23andme,12:112987349,chr12:113425153-113425155,-0.17204
C2_ALL_leave_23andme,12:112987688,chr12:113425492-113425494,-0.16855
C2_ALL_leave_23andme,12:113031004,chr12:113468808-113468810,0.044456
C2_ALL_leave_23andme,12:114555623,chr12:114993427-114993429,0.20812
C2_ALL_leave_23andme,13:38748204,chr13:39322340-39322342,0.061158
C2_ALL_leave_23andme,13:94227738,chr13:94879991-94879993,0.049695
C2_ALL_leave_23andme,14:28265870,chr14:28735075-28735077,0.064101
C2_ALL_leave_23andme,14:66252123,chr14:66718840-66718842,0.13841
C2_ALL_leave_23andme,16:56082757,chr16:56116668-56116670,0.13378
C2_ALL_leave_23andme,16:56083742,chr16:56117653-56117655,-0.128
C2_ALL_leave_23andme,16:56087968,chr16:56121879-56121881,0.13272
C2_ALL_leave_23andme,16:56089582,chr16:56123493-56123495,0.13262
C2_ALL_leave_23andme,16:56090311,chr16:56124222-56124224,0.13309
C2_ALL_leave_23andme,16:56093055,chr16:56126966-56126968,0.133
C2_ALL_leave_23andme,16:56100051,chr16:56133962-56133964,0.13411
C2_ALL_leave_23andme,16:56103461,chr16:56137372-56137374,0.13151
C2_ALL_leave_23andme,16:56104498,chr16:56138409-56138411,0.13443
C2_ALL_leave_23andme,16:56104697,chr16:56138608-56138610,0.13392
C2_ALL_leave_23andme,16:56110391,chr16:56144302-56144304,0.12786
C2_ALL_leave_23andme,16:56110429,chr16:56144340-56144342,0.12695
C2_ALL_leave_23andme,16:56111606,chr16:56145517-56145519,0.12837
C2_ALL_leave_23andme,16:56114653,chr16:56148564-56148566,0.132
C2_ALL_leave_23andme,16:56127649,chr16:56161560-56161562,0.1295
C2_ALL_leave_23andme,16:56131318,chr16:56165229-56165231,0.13226
C2_ALL_leave_23andme,16:56139038,chr16:56172949-56172951,0.13162
C2_ALL_leave_23andme,16:56143002,chr16:56176913-56176915,0.13247
C2_ALL_leave_23andme,16:56173419,chr16:56207330-56207332,-0.13122
C2_ALL_leave_23andme,16:56199576,chr16:56233487-56233489,-0.1311
C2_ALL_leave_23andme,16:56214389,chr16:56248300-56248302,-0.12882
C2_ALL_leave_23andme,16:56216543,chr16:56250454-56250456,0.12891
C2_ALL_leave_23andme,16:56217158,chr16:56251069-56251071,-0.12931
C2_ALL_leave_23andme,16:56251607,chr16:56285518-56285520,0.12819
C2_ALL_leave_23andme,16:78216158,chr16:78250054-78250056,0.051925
C2_ALL_leave_23andme,19:48799813,chr19:49303069-49303071,-0.058887
C2_ALL_leave_23andme,20:3759432,chr20:3740078-3740080,-0.10918
C2_ALL_leave_23andme,21:33230629,chr21:34602933-34602935,0.1747
C2_ALL_leave_23andme,21:33230944,chr21:34603248-34603250,0.17583
C2_ALL_leave_23andme,21:33234329,chr21:34606633-34606635,0.17379
C2_ALL_leave_23andme,21:33235565,chr21:34607869-34607871,0.17065
C2_ALL_leave_23andme,21:33237200,chr21:34609504-34609506,0.16597
C2_ALL_leave_23andme,21:33237639,chr21:34609943-34609945,0.17686
C2_ALL_leave_23andme,21:33239266,chr21:34611570-34611572,0.1744
C2_ALL_leave_23andme,21:33239425,chr21:34611729-34611731,0.17039
C2_ALL_leave_23andme,21:33241950,chr21:34614254-34614256,-0.16943
C2_ALL_leave_23andme,21:33244240,chr21:34616544-34616546,0.1922
C2_ALL_leave_23andme,21:33244618,chr21:34616922-34616924,-0.19599
C2_ALL_leave_23andme,21:33245738,chr21:34618042-34618044,0.19472
C2_ALL_leave_23andme,21:33247140,chr21:34619444-34619446,0.19895
C2_ALL_leave_23andme,21:33247902,chr21:34620206-34620208,0.19675
C2_ALL_leave_23andme,21:33248146,chr21:34620450-34620452,-0.1991
C2_ALL_leave_23andme,21:33252612,chr21:34624916-34624918,0.19516
