gwas_name,hg38_pos,hg19_pos,new_beta
B2_ALL_eur_leave_ukbb_23andme,3:45964849,chr3:46006340-46006342,0.41822
B2_ALL_eur_leave_ukbb_23andme,3:45965996,chr3:46007487-46007489,-0.41666
B2_ALL_eur_leave_ukbb_23andme,3:45966331,chr3:46007822-46007824,0.43078
B2_ALL_eur_leave_ukbb_23andme,3:45966333,chr3:46007824-46007826,-0.41711
B2_ALL_eur_leave_ukbb_23andme,3:45966595,chr3:46008086-46008088,0.42407
B2_ALL_eur_leave_ukbb_23andme,3:45967995,chr3:46009486-46009488,0.42133
B2_ALL_eur_leave_ukbb_23andme,3:45968515,chr3:46010006-46010008,-0.41669
B2_ALL_eur_leave_ukbb_23andme,3:45969944,chr3:46011435-46011437,-0.41925
B2_ALL_eur_leave_ukbb_23andme,3:45970787,chr3:46012278-46012280,0.4226
B2_ALL_eur_leave_ukbb_23andme,3:45970899,chr3:46012390-46012392,0.42905
B2_ALL_eur_leave_ukbb_23andme,3:45972340,chr3:46013831-46013833,0.42286
B2_ALL_eur_leave_ukbb_23andme,3:45976852,chr3:46018343-46018345,0.42401
B2_ALL_eur_leave_ukbb_23andme,3:45981341,chr3:46022832-46022834,0.4214
B2_ALL_eur_leave_ukbb_23andme,3:45983037,chr3:46024528-46024530,0.4215
B2_ALL_eur_leave_ukbb_23andme,3:45983556,chr3:46025047-46025049,0.42196
B2_ALL_eur_leave_ukbb_23andme,3:45992327,chr3:46033818-46033820,0.13154
B2_ALL_eur_leave_ukbb_23andme,3:45993605,chr3:46035096-46035098,0.42141
B2_ALL_eur_leave_ukbb_23andme,3:45995029,chr3:46036520-46036522,-0.3453
B2_ALL_eur_leave_ukbb_23andme,3:45996955,chr3:46038446-46038448,0.12478
B2_ALL_eur_leave_ukbb_23andme,3:46021837,chr3:46063328-46063330,-0.39705
B2_ALL_eur_leave_ukbb_23andme,3:46026015,chr3:46067506-46067508,0.40662
B2_ALL_eur_leave_ukbb_23andme,3:46027272,chr3:46068763-46068765,-0.17835
B2_ALL_eur_leave_ukbb_23andme,3:46030514,chr3:46072005-46072007,0.17606
B2_ALL_eur_leave_ukbb_23andme,3:46059711,chr3:46101202-46101204,-0.12818
B2_ALL_eur_leave_ukbb_23andme,3:46059974,chr3:46101465-46101467,0.40903
B2_ALL_eur_leave_ukbb_23andme,3:46066006,chr3:46107497-46107499,0.41085
B2_ALL_eur_leave_ukbb_23andme,3:46066109,chr3:46107600-46107602,0.40808
B2_ALL_eur_leave_ukbb_23andme,3:46066793,chr3:46108284-46108286,0.38257
B2_ALL_eur_leave_ukbb_23andme,3:46066908,chr3:46108399-46108401,-0.38261
B2_ALL_eur_leave_ukbb_23andme,3:46076468,chr3:46117959-46117961,0.40488
B2_ALL_eur_leave_ukbb_23andme,3:46089733,chr3:46131224-46131226,0.4024
B2_ALL_eur_leave_ukbb_23andme,3:46096615,chr3:46138106-46138108,0.40367
B2_ALL_eur_leave_ukbb_23andme,3:46098581,chr3:46140072-46140074,0.4036
B2_ALL_eur_leave_ukbb_23andme,3:46100352,chr3:46141843-46141845,0.38445
B2_ALL_eur_leave_ukbb_23andme,3:46100972,chr3:46142463-46142465,-0.4032
B2_ALL_eur_leave_ukbb_23andme,3:46101695,chr3:46143186-46143188,0.3286
B2_ALL_eur_leave_ukbb_23andme,3:46110066,chr3:46151557-46151559,0.57888
B2_ALL_eur_leave_ukbb_23andme,3:46131332,chr3:46172823-46172825,0.31265
B2_ALL_eur_leave_ukbb_23andme,3:46133113,chr3:46174604-46174606,0.30781
B2_ALL_eur_leave_ukbb_23andme,3:46135604,chr3:46177095-46177097,0.30126
B2_ALL_eur_leave_ukbb_23andme,3:46138924,chr3:46180415-46180417,-0.28531
B2_ALL_eur_leave_ukbb_23andme,3:46142068,chr3:46183559-46183561,-0.26442
B2_ALL_eur_leave_ukbb_23andme,3:46142069,chr3:46183560-46183562,-0.2609
B2_ALL_eur_leave_ukbb_23andme,3:46143233,chr3:46184724-46184726,-0.27539
B2_ALL_eur_leave_ukbb_23andme,3:46144818,chr3:46186309-46186311,-0.2625
B2_ALL_eur_leave_ukbb_23andme,3:46145146,chr3:46186637-46186639,0.28954
B2_ALL_eur_leave_ukbb_23andme,3:46145346,chr3:46186837-46186839,0.28769
B2_ALL_eur_leave_ukbb_23andme,3:46146214,chr3:46187705-46187707,0.27807
B2_ALL_eur_leave_ukbb_23andme,3:46191273,chr3:46232764-46232766,0.28467
B2_ALL_eur_leave_ukbb_23andme,3:46205325,chr3:46246815-46246817,-0.28322
B2_ALL_eur_leave_ukbb_23andme,3:46205462,chr3:46246952-46246954,0.28319
B2_ALL_eur_leave_ukbb_23andme,3:46205605,chr3:46247095-46247097,0.28254
B2_ALL_eur_leave_ukbb_23andme,3:46205965,chr3:46247455-46247457,-0.28318
B2_ALL_eur_leave_ukbb_23andme,3:46206093,chr3:46247583-46247585,-0.28298
B2_ALL_eur_leave_ukbb_23andme,3:46206733,chr3:46248223-46248225,0.28324
B2_ALL_eur_leave_ukbb_23andme,3:46206894,chr3:46248384-46248386,0.2831
B2_ALL_eur_leave_ukbb_23andme,3:46208231,chr3:46249721-46249723,0.28294
B2_ALL_eur_leave_ukbb_23andme,3:46208438,chr3:46249928-46249930,0.2833
B2_ALL_eur_leave_ukbb_23andme,3:46208517,chr3:46250007-46250009,0.28296
B2_ALL_eur_leave_ukbb_23andme,3:46208883,chr3:46250373-46250375,-0.24802
B2_ALL_eur_leave_ukbb_23andme,3:46209242,chr3:46250732-46250734,0.28262
B2_ALL_eur_leave_ukbb_23andme,3:46209308,chr3:46250798-46250800,0.28253
B2_ALL_eur_leave_ukbb_23andme,3:46213300,chr3:46254790-46254792,-0.27622
B2_ALL_eur_leave_ukbb_23andme,3:46213985,chr3:46255475-46255477,0.28372
B2_ALL_eur_leave_ukbb_23andme,3:46221753,chr3:46263243-46263245,0.30775
B2_ALL_eur_leave_ukbb_23andme,3:46222226,chr3:46263716-46263718,0.25022
B2_ALL_eur_leave_ukbb_23andme,3:46223821,chr3:46265311-46265313,-0.18977
B2_ALL_eur_leave_ukbb_23andme,3:46224044,chr3:46265534-46265536,-0.24135
B2_ALL_eur_leave_ukbb_23andme,3:46224089,chr3:46265579-46265581,-0.25091
B2_ALL_eur_leave_ukbb_23andme,3:46225235,chr3:46266725-46266727,-0.24157
B2_ALL_eur_leave_ukbb_23andme,3:46229257,chr3:46270747-46270749,0.306
B2_ALL_eur_leave_ukbb_23andme,3:46229908,chr3:46271398-46271400,-0.24821
B2_ALL_eur_leave_ukbb_23andme,3:46232107,chr3:46273597-46273599,-0.29993
B2_ALL_eur_leave_ukbb_23andme,3:46232236,chr3:46273726-46273728,0.29378
B2_ALL_eur_leave_ukbb_23andme,3:46232275,chr3:46273765-46273767,0.29867
B2_ALL_eur_leave_ukbb_23andme,3:46232768,chr3:46274258-46274260,0.2851
B2_ALL_eur_leave_ukbb_23andme,3:46233395,chr3:46274885-46274887,-0.29545
B2_ALL_eur_leave_ukbb_23andme,3:46245172,chr3:46286662-46286664,0.2957
B2_ALL_eur_leave_ukbb_23andme,3:46259379,chr3:46300869-46300871,0.28502
B2_ALL_eur_leave_ukbb_23andme,3:46270291,chr3:46311781-46311783,0.28393
B2_ALL_eur_leave_ukbb_23andme,3:46276407,chr3:46317897-46317899,-0.26743
B2_ALL_eur_leave_ukbb_23andme,3:46286021,chr3:46327511-46327513,0.28203
B2_ALL_eur_leave_ukbb_23andme,3:46287136,chr3:46328626-46328628,0.28267
B2_ALL_eur_leave_ukbb_23andme,3:46290361,chr3:46331851-46331853,-0.28024
B2_ALL_eur_leave_ukbb_23andme,3:46291508,chr3:46332998-46333000,0.2775
B2_ALL_eur_leave_ukbb_23andme,3:46293355,chr3:46334845-46334847,0.2811
B2_ALL_eur_leave_ukbb_23andme,3:46297340,chr3:46338830-46338832,0.28294
B2_ALL_eur_leave_ukbb_23andme,3:46347675,chr3:46389165-46389167,-0.26952
B2_ALL_eur_leave_ukbb_23andme,3:46348158,chr3:46389648-46389650,0.26946
B2_ALL_eur_leave_ukbb_23andme,3:46348254,chr3:46389744-46389746,0.26941
B2_ALL_eur_leave_ukbb_23andme,3:46348485,chr3:46389975-46389977,-0.26943
B2_ALL_eur_leave_ukbb_23andme,3:46350640,chr3:46392130-46392132,0.26897
B2_ALL_eur_leave_ukbb_23andme,3:46353822,chr3:46395312-46395314,-0.26936
B2_ALL_eur_leave_ukbb_23andme,3:46361154,chr3:46402644-46402646,0.26937
B2_ALL_eur_leave_ukbb_23andme,3:46361243,chr3:46402733-46402735,0.26859
B2_ALL_eur_leave_ukbb_23andme,3:46361977,chr3:46403467-46403469,-0.26918
B2_ALL_eur_leave_ukbb_23andme,3:46362190,chr3:46403680-46403682,0.26489
B2_ALL_eur_leave_ukbb_23andme,3:46366689,chr3:46408179-46408181,0.26346
B2_ALL_eur_leave_ukbb_23andme,3:46371843,chr3:46413333-46413335,-0.15711
B2_ALL_eur_leave_ukbb_23andme,3:46374725,chr3:46416215-46416217,0.15634
B2_ALL_eur_leave_ukbb_23andme,3:46395465,chr3:46436955-46436957,-0.1568
B2_ALL_eur_leave_ukbb_23andme,3:46395909,chr3:46437399-46437401,0.15675
B2_ALL_eur_leave_ukbb_23andme,3:46396887,chr3:46438377-46438379,-0.15612
B2_ALL_eur_leave_ukbb_23andme,3:46407900,chr3:46449390-46449392,-0.15575
B2_ALL_eur_leave_ukbb_23andme,3:46408806,chr3:46450296-46450298,-0.15548
B2_ALL_eur_leave_ukbb_23andme,3:46439310,chr3:46480800-46480802,-0.12625
B2_ALL_eur_leave_ukbb_23andme,3:46532185,chr3:46573674-46573676,0.32467
B2_ALL_eur_leave_ukbb_23andme,3:69672908,chr3:69722058-69722060,-0.14025
B2_ALL_eur_leave_ukbb_23andme,3:139763099,chr3:139481940-139481942,0.12258
B2_ALL_eur_leave_ukbb_23andme,3:139763949,chr3:139482790-139482792,0.12116
B2_ALL_eur_leave_ukbb_23andme,3:139766221,chr3:139485062-139485064,0.11971
B2_ALL_eur_leave_ukbb_23andme,3:190319863,chr3:190037651-190037653,0.46734
B2_ALL_eur_leave_ukbb_23andme,4:41216537,chr4:41218553-41218555,-0.14731
B2_ALL_eur_leave_ukbb_23andme,5:163300447,chr5:162727452-162727454,-0.43555
B2_ALL_eur_leave_ukbb_23andme,6:31151165,chr6:31118941-31118943,0.10084
B2_ALL_eur_leave_ukbb_23andme,6:31152952,chr6:31120728-31120730,0.29404
B2_ALL_eur_leave_ukbb_23andme,6:31153455,chr6:31121231-31121233,-0.29453
B2_ALL_eur_leave_ukbb_23andme,6:31154181,chr6:31121957-31121959,0.28363
B2_ALL_eur_leave_ukbb_23andme,8:62442906,chr8:63355464-63355466,0.24362
B2_ALL_eur_leave_ukbb_23andme,8:79696584,chr8:80608818-80608820,-0.13217
B2_ALL_eur_leave_ukbb_23andme,8:79697885,chr8:80610119-80610121,0.13221
B2_ALL_eur_leave_ukbb_23andme,8:95822643,chr8:96834870-96834872,-0.12772
B2_ALL_eur_leave_ukbb_23andme,9:114806766,chr9:117569045-117569047,0.1443
B2_ALL_eur_leave_ukbb_23andme,11:120884014,chr11:120754722-120754724,0.28878
B2_ALL_eur_leave_ukbb_23andme,12:102620979,chr12:103014756-103014758,0.23948
B2_ALL_eur_leave_ukbb_23andme,12:112911065,chr12:113348869-113348871,0.11821
B2_ALL_eur_leave_ukbb_23andme,12:112919388,chr12:113357192-113357194,0.19319
B2_ALL_eur_leave_ukbb_23andme,12:112921352,chr12:113359156-113359158,-0.1778
B2_ALL_eur_leave_ukbb_23andme,12:112921383,chr12:113359187-113359189,0.17576
B2_ALL_eur_leave_ukbb_23andme,12:112942203,chr12:113380007-113380009,-0.18889
B2_ALL_eur_leave_ukbb_23andme,12:112942903,chr12:113380707-113380709,0.18072
B2_ALL_eur_leave_ukbb_23andme,12:112948113,chr12:113385917-113385919,0.11969
B2_ALL_eur_leave_ukbb_23andme,12:112949145,chr12:113386949-113386951,-0.18232
B2_ALL_eur_leave_ukbb_23andme,12:112968391,chr12:113406195-113406197,0.18086
B2_ALL_eur_leave_ukbb_23andme,12:112987349,chr12:113425153-113425155,-0.17204
B2_ALL_eur_leave_ukbb_23andme,12:112987688,chr12:113425492-113425494,-0.16855
B2_ALL_eur_leave_ukbb_23andme,15:26315045,chr15:26560191-26560193,0.11426
B2_ALL_eur_leave_ukbb_23andme,15:26318013,chr15:26563159-26563161,0.11883
B2_ALL_eur_leave_ukbb_23andme,15:26318944,chr15:26564090-26564092,0.11442
B2_ALL_eur_leave_ukbb_23andme,15:95239491,chr15:95782719-95782721,-0.13432
B2_ALL_eur_leave_ukbb_23andme,17:49775469,chr17:47852830-47852832,0.28519
B2_ALL_eur_leave_ukbb_23andme,17:49851471,chr17:47928833-47928835,0.36607
B2_ALL_eur_leave_ukbb_23andme,17:49863303,chr17:47940665-47940667,0.45975
B2_ALL_eur_leave_ukbb_23andme,17:73407323,chr17:71403461-71403463,0.12426
B2_ALL_eur_leave_ukbb_23andme,18:35201732,chr18:32781695-32781697,-0.33425
B2_ALL_eur_leave_ukbb_23andme,18:45118861,chr18:42698825-42698827,0.33279
B2_ALL_eur_leave_ukbb_23andme,18:45121087,chr18:42701051-42701053,0.34103
B2_ALL_eur_leave_ukbb_23andme,18:45137369,chr18:42717333-42717335,0.33039
B2_ALL_eur_leave_ukbb_23andme,19:50365497,chr19:50868753-50868755,-0.10617
B2_ALL_eur_leave_ukbb_23andme,19:50378069,chr19:50881325-50881327,0.10931
B2_ALL_eur_leave_ukbb_23andme,19:50379362,chr19:50882618-50882620,0.11538
B2_ALL_eur_leave_ukbb_23andme,20:13103157,chr20:13083803-13083805,0.13382
B2_ALL_eur_leave_ukbb_23andme,20:47045608,chr20:45674246-45674248,0.14527
B2_ALL_eur_leave_ukbb_23andme,21:33230489,chr21:34602793-34602795,0.24248
B2_ALL_eur_leave_ukbb_23andme,21:33230629,chr21:34602933-34602935,0.1747
B2_ALL_eur_leave_ukbb_23andme,21:33230944,chr21:34603248-34603250,0.17583
B2_ALL_eur_leave_ukbb_23andme,21:33234329,chr21:34606633-34606635,0.17379
B2_ALL_eur_leave_ukbb_23andme,21:33235565,chr21:34607869-34607871,0.17065
B2_ALL_eur_leave_ukbb_23andme,21:33237200,chr21:34609504-34609506,0.16597
B2_ALL_eur_leave_ukbb_23andme,21:33237639,chr21:34609943-34609945,0.17686
B2_ALL_eur_leave_ukbb_23andme,21:33239266,chr21:34611570-34611572,0.1744
B2_ALL_eur_leave_ukbb_23andme,21:33239425,chr21:34611729-34611731,0.17039
B2_ALL_eur_leave_ukbb_23andme,21:33241945,chr21:34614249-34614251,-0.23911
B2_ALL_eur_leave_ukbb_23andme,21:33241950,chr21:34614254-34614256,-0.16943
B2_ALL_eur_leave_ukbb_23andme,21:33244240,chr21:34616544-34616546,0.1922
B2_ALL_eur_leave_ukbb_23andme,21:33244618,chr21:34616922-34616924,-0.19599
B2_ALL_eur_leave_ukbb_23andme,21:33245738,chr21:34618042-34618044,0.19472
B2_ALL_eur_leave_ukbb_23andme,21:33245980,chr21:34618284-34618286,-0.16684
B2_ALL_eur_leave_ukbb_23andme,21:33247140,chr21:34619444-34619446,0.19895
B2_ALL_eur_leave_ukbb_23andme,21:33247902,chr21:34620206-34620208,0.19675
B2_ALL_eur_leave_ukbb_23andme,21:33248146,chr21:34620450-34620452,-0.1991
B2_ALL_eur_leave_ukbb_23andme,21:33248496,chr21:34620800-34620802,0.2488
B2_ALL_eur_leave_ukbb_23andme,21:33251614,chr21:34623918-34623920,0.25282
B2_ALL_eur_leave_ukbb_23andme,21:33252612,chr21:34624916-34624918,0.19516
B2_ALL_eur_leave_ukbb_23andme,21:33253108,chr21:34625412-34625414,0.17708
B2_ALL_eur_leave_ukbb_23andme,21:33255469,chr21:34627773-34627775,-0.1777
B2_ALL_eur_leave_ukbb_23andme,21:33265726,chr21:34638030-34638032,0.14504
