gwas_name,hg38_pos,hg19_pos,new_beta
B2_ALL_leave_UKBB_23andme,3:46232768,chr3:46274258-46274260,0.2851
B2_ALL_leave_UKBB_23andme,3:46233395,chr3:46274885-46274887,-0.29545
B2_ALL_leave_UKBB_23andme,3:46245172,chr3:46286662-46286664,0.2957
B2_ALL_leave_UKBB_23andme,3:46259379,chr3:46300869-46300871,0.28502
B2_ALL_leave_UKBB_23andme,3:46270291,chr3:46311781-46311783,0.28393
B2_ALL_leave_UKBB_23andme,3:46276407,chr3:46317897-46317899,-0.26743
B2_ALL_leave_UKBB_23andme,3:46286021,chr3:46327511-46327513,0.28203
B2_ALL_leave_UKBB_23andme,3:46287136,chr3:46328626-46328628,0.28267
B2_ALL_leave_UKBB_23andme,3:46290361,chr3:46331851-46331853,-0.28024
B2_ALL_leave_UKBB_23andme,3:46291508,chr3:46332998-46333000,0.2775
B2_ALL_leave_UKBB_23andme,3:46293355,chr3:46334845-46334847,0.2811
B2_ALL_leave_UKBB_23andme,3:46297340,chr3:46338830-46338832,0.28294
B2_ALL_leave_UKBB_23andme,3:46347675,chr3:46389165-46389167,-0.26952
B2_ALL_leave_UKBB_23andme,3:46348158,chr3:46389648-46389650,0.26946
B2_ALL_leave_UKBB_23andme,3:46348254,chr3:46389744-46389746,0.26941
B2_ALL_leave_UKBB_23andme,3:46348485,chr3:46389975-46389977,-0.26943
B2_ALL_leave_UKBB_23andme,3:46350640,chr3:46392130-46392132,0.26897
B2_ALL_leave_UKBB_23andme,3:46353822,chr3:46395312-46395314,-0.26936
B2_ALL_leave_UKBB_23andme,3:46361154,chr3:46402644-46402646,0.26937
B2_ALL_leave_UKBB_23andme,3:46361243,chr3:46402733-46402735,0.26859
B2_ALL_leave_UKBB_23andme,3:46361977,chr3:46403467-46403469,-0.26918
B2_ALL_leave_UKBB_23andme,3:46362190,chr3:46403680-46403682,0.26489
B2_ALL_leave_UKBB_23andme,3:46366689,chr3:46408179-46408181,0.26346
B2_ALL_leave_UKBB_23andme,3:46371843,chr3:46413333-46413335,-0.15711
B2_ALL_leave_UKBB_23andme,3:46374725,chr3:46416215-46416217,0.15634
B2_ALL_leave_UKBB_23andme,3:46395465,chr3:46436955-46436957,-0.1568
B2_ALL_leave_UKBB_23andme,3:46395909,chr3:46437399-46437401,0.15675
B2_ALL_leave_UKBB_23andme,3:46396887,chr3:46438377-46438379,-0.15612
B2_ALL_leave_UKBB_23andme,3:46407900,chr3:46449390-46449392,-0.15575
B2_ALL_leave_UKBB_23andme,3:46408806,chr3:46450296-46450298,-0.15548
B2_ALL_leave_UKBB_23andme,3:46442139,chr3:46483629-46483631,0.16783
B2_ALL_leave_UKBB_23andme,3:46444801,chr3:46486291-46486293,0.16167
B2_ALL_leave_UKBB_23andme,3:46446246,chr3:46487736-46487738,-0.16232
B2_ALL_leave_UKBB_23andme,3:46446755,chr3:46488245-46488247,-0.16251
B2_ALL_leave_UKBB_23andme,3:46532185,chr3:46573674-46573676,0.32467
B2_ALL_leave_UKBB_23andme,3:169322406,chr3:169040193-169040195,0.18265
B2_ALL_leave_UKBB_23andme,3:169335476,chr3:169053263-169053265,0.18443
B2_ALL_leave_UKBB_23andme,3:169336468,chr3:169054255-169054257,0.18069
B2_ALL_leave_UKBB_23andme,3:169349921,chr3:169067708-169067710,0.18417
B2_ALL_leave_UKBB_23andme,3:169351366,chr3:169069153-169069155,0.18144
B2_ALL_leave_UKBB_23andme,3:169355217,chr3:169073004-169073006,0.18366
B2_ALL_leave_UKBB_23andme,3:169359191,chr3:169076978-169076980,0.18312
B2_ALL_leave_UKBB_23andme,3:169362071,chr3:169079858-169079860,0.18972
B2_ALL_leave_UKBB_23andme,3:169363804,chr3:169081591-169081593,0.18963
B2_ALL_leave_UKBB_23andme,3:169365198,chr3:169082985-169082987,0.1844
B2_ALL_leave_UKBB_23andme,3:169365761,chr3:169083548-169083550,0.18259
B2_ALL_leave_UKBB_23andme,3:169368239,chr3:169086026-169086028,-0.18295
B2_ALL_leave_UKBB_23andme,6:31152952,chr6:31120728-31120730,0.29404
B2_ALL_leave_UKBB_23andme,6:31153455,chr6:31121231-31121233,-0.29453
B2_ALL_leave_UKBB_23andme,6:31154181,chr6:31121957-31121959,0.28363
B2_ALL_leave_UKBB_23andme,6:41529297,chr6:41497034-41497036,0.13555
B2_ALL_leave_UKBB_23andme,6:41537458,chr6:41505195-41505197,0.21719
B2_ALL_leave_UKBB_23andme,7:36399100,chr7:36438708-36438710,0.12532
B2_ALL_leave_UKBB_23andme,8:10395601,chr8:10253110-10253112,0.22654
B2_ALL_leave_UKBB_23andme,8:23574819,chr8:23432331-23432333,0.099733
B2_ALL_leave_UKBB_23andme,8:62442906,chr8:63355464-63355466,0.24362
B2_ALL_leave_UKBB_23andme,8:124330832,chr8:125343072-125343074,0.2602
B2_ALL_leave_UKBB_23andme,8:124364493,chr8:125376733-125376735,0.27867
B2_ALL_leave_UKBB_23andme,9:3274741,chr9:3274740-3274742,0.14483
B2_ALL_leave_UKBB_23andme,9:98247007,chr9:101009288-101009290,0.1349
B2_ALL_leave_UKBB_23andme,11:34471200,chr11:34492746-34492748,-0.10613
B2_ALL_leave_UKBB_23andme,12:102620979,chr12:103014756-103014758,0.23948
B2_ALL_leave_UKBB_23andme,12:112919388,chr12:113357192-113357194,0.19319
B2_ALL_leave_UKBB_23andme,12:112921352,chr12:113359156-113359158,-0.1778
B2_ALL_leave_UKBB_23andme,12:112921383,chr12:113359187-113359189,0.17576
B2_ALL_leave_UKBB_23andme,12:112942203,chr12:113380007-113380009,-0.18889
B2_ALL_leave_UKBB_23andme,12:112942903,chr12:113380707-113380709,0.18072
B2_ALL_leave_UKBB_23andme,12:112949145,chr12:113386949-113386951,-0.18232
B2_ALL_leave_UKBB_23andme,12:112968391,chr12:113406195-113406197,0.18086
B2_ALL_leave_UKBB_23andme,12:112987349,chr12:113425153-113425155,-0.17204
B2_ALL_leave_UKBB_23andme,12:112987688,chr12:113425492-113425494,-0.16855
B2_ALL_leave_UKBB_23andme,15:95239491,chr15:95782719-95782721,-0.13432
B2_ALL_leave_UKBB_23andme,17:46785767,chr17:44863132-44863134,0.10242
B2_ALL_leave_UKBB_23andme,17:49851471,chr17:47928833-47928835,0.36607
B2_ALL_leave_UKBB_23andme,17:49863303,chr17:47940665-47940667,0.45975
B2_ALL_leave_UKBB_23andme,18:45118861,chr18:42698825-42698827,0.33279
B2_ALL_leave_UKBB_23andme,18:45121087,chr18:42701051-42701053,0.34103
B2_ALL_leave_UKBB_23andme,18:63180029,chr18:60847261-60847263,0.097607
B2_ALL_leave_UKBB_23andme,18:63211650,chr18:60878882-60878884,0.11021
B2_ALL_leave_UKBB_23andme,19:50378069,chr19:50881325-50881327,0.10931
B2_ALL_leave_UKBB_23andme,19:50379362,chr19:50882618-50882620,0.11538
B2_ALL_leave_UKBB_23andme,21:33230489,chr21:34602793-34602795,0.24248
B2_ALL_leave_UKBB_23andme,21:33230629,chr21:34602933-34602935,0.1747
B2_ALL_leave_UKBB_23andme,21:33230944,chr21:34603248-34603250,0.17583
B2_ALL_leave_UKBB_23andme,21:33234329,chr21:34606633-34606635,0.17379
B2_ALL_leave_UKBB_23andme,21:33235565,chr21:34607869-34607871,0.17065
B2_ALL_leave_UKBB_23andme,21:33237200,chr21:34609504-34609506,0.16597
B2_ALL_leave_UKBB_23andme,21:33237639,chr21:34609943-34609945,0.17686
B2_ALL_leave_UKBB_23andme,21:33239266,chr21:34611570-34611572,0.1744
B2_ALL_leave_UKBB_23andme,21:33239425,chr21:34611729-34611731,0.17039
B2_ALL_leave_UKBB_23andme,21:33241945,chr21:34614249-34614251,-0.23911
B2_ALL_leave_UKBB_23andme,21:33241950,chr21:34614254-34614256,-0.16943
B2_ALL_leave_UKBB_23andme,21:33244240,chr21:34616544-34616546,0.1922
B2_ALL_leave_UKBB_23andme,21:33244618,chr21:34616922-34616924,-0.19599
B2_ALL_leave_UKBB_23andme,21:33245738,chr21:34618042-34618044,0.19472
B2_ALL_leave_UKBB_23andme,21:33245980,chr21:34618284-34618286,-0.16684
B2_ALL_leave_UKBB_23andme,21:33247140,chr21:34619444-34619446,0.19895
B2_ALL_leave_UKBB_23andme,21:33247902,chr21:34620206-34620208,0.19675
B2_ALL_leave_UKBB_23andme,21:33248146,chr21:34620450-34620452,-0.1991
B2_ALL_leave_UKBB_23andme,21:33248496,chr21:34620800-34620802,0.2488
B2_ALL_leave_UKBB_23andme,21:33251614,chr21:34623918-34623920,0.25282
B2_ALL_leave_UKBB_23andme,21:33252612,chr21:34624916-34624918,0.19516
B2_ALL_leave_UKBB_23andme,21:33253108,chr21:34625412-34625414,0.17708
B2_ALL_leave_UKBB_23andme,21:33255469,chr21:34627773-34627775,-0.1777
B2_ALL_leave_UKBB_23andme,21:33265726,chr21:34638030-34638032,0.14504
B2_ALL_leave_UKBB_23andme,21:33268483,chr21:34640787-34640789,0.080163
B2_ALL_leave_UKBB_23andme,21:33972178,chr21:35344478-35344480,-0.14075
B2_ALL_leave_UKBB_23andme,21:33991458,chr21:35363758-35363760,0.1604
