impact,hg19_pos,count,name
MODIFIER,113365147,5.0,COVID
MODIFIER,113365160,5.0,COVID
MODIFIER,113365200,5.0,COVID
MODIFIER,113365452,5.0,COVID
MODIFIER,113365580,5.0,COVID
MODIFIER,113365666,5.0,COVID
MODIFIER,113365686,5.0,COVID
MODIFIER,113365802,4.0,COVID
MODIFIER,113365827,5.0,COVID
MODIFIER,113366048,4.0,COVID
MODIFIER,113366690,4.0,COVID
MODIFIER,113366898,4.0,COVID
MODIFIER,113367308,4.0,COVID
MODIFIER,113367342,4.0,COVID
MODIFIER,113367421,4.0,COVID
MODIFIER,113367594,4.0,COVID
MODIFIER,113367894,4.0,COVID
MODIFIER,113368029,4.0,COVID
MODIFIER,113368054,4.0,COVID
MODIFIER,113368078,4.0,COVID
MODIFIER,113368124,4.0,COVID
MODIFIER,113368248,4.0,COVID
MODIFIER,113368504,4.0,COVID
MODIFIER,113368604,5.0,COVID
MODIFIER,113369176,5.0,COVID
MODIFIER,113369758,5.0,COVID
MODIFIER,113370426,5.0,COVID
MODIFIER,113370965,5.0,COVID
MODIFIER,113371113,5.0,COVID
MODIFIER,113371522,5.0,COVID
MODIFIER,113371645,4.0,COVID
MODIFIER,113371972,5.0,COVID
MODIFIER,113371976,5.0,COVID
MODIFIER,113372538,5.0,COVID
MODIFIER,113372803,5.0,COVID
MODIFIER,113372865,5.0,COVID
MODIFIER,113372960,5.0,COVID
MODIFIER,113372976,5.0,COVID
MODIFIER,113373562,5.0,COVID
MODIFIER,113373587,5.0,COVID
MODIFIER,113374016,5.0,COVID
MODIFIER,113374747,5.0,COVID
MODIFIER,113375035,5.0,COVID
MODIFIER,113375982,5.0,COVID
MODIFIER,113376319,5.0,COVID
MODIFIER,113376330,5.0,COVID
MODIFIER,113376387,5.0,COVID
MODIFIER,113376912,5.0,COVID
MODIFIER,113377821,5.0,COVID
MODIFIER,113378080,5.0,COVID
MODIFIER,113378676,5.0,COVID
MODIFIER,113379038,5.0,COVID
MODIFIER,113379122,5.0,COVID
MODIFIER,113380007,10.0,COVID
MODIFIER,113380270,5.0,COVID
MODIFIER,113380528,5.0,COVID
MODIFIER,113380707,7.0,COVID
MODIFIER,113381216,5.0,COVID
MODIFIER,113381375,6.0,COVID
MODIFIER,113381694,5.0,COVID
MODIFIER,113381748,5.0,COVID
MODIFIER,113381955,8.0,COVID
MODIFIER,113382976,5.0,COVID
MODIFIER,113384999,5.0,COVID
MODIFIER,113386949,6.0,COVID
MODIFIER,113392181,4.0,COVID
MODIFIER,113396009,4.0,COVID
MODIFIER,113397142,2.0,COVID
MODIFIER,113402898,5.0,COVID
MODIFIER,113405180,5.0,COVID
MODIFIER,113406195,6.0,COVID
MODIFIER,113406459,5.0,COVID
MODIFIER,113406944,5.0,COVID
MODIFIER,113408207,6.0,COVID
MODIFIER,113409412,7.0,COVID
MODIFIER,113410315,5.0,COVID
MODIFIER,113418849,5.0,COVID
MODIFIER,113419176,5.0,COVID
MODIFIER,113420603,5.0,COVID
MODIFIER,113421294,5.0,COVID
MODIFIER,113424500,5.0,COVID
MODIFIER,113425153,16.0,COVID
MODIFIER,113425492,11.0,COVID
MODIFIER,113425678,5.0,COVID
MODIFIER,364209,12.0,COVID
MODIFIER,76537777,9.0,COVID
MODIFIER,76538254,14.0,COVID
MODIFIER,76540284,5.0,COVID
MODIFIER,76540655,5.0,COVID
MODIFIER,111300896,5.0,COVID
MODIFIER,39322340,15.0,COVID
MODIFIER,28733842,1.0,COVID
MODIFIER,28733846,1.0,COVID
MODIFIER,28734654,15.0,COVID
MODIFIER,28734935,16.0,COVID
MODIFIER,28735075,16.0,COVID
MODIFIER,28737459,4.0,COVID
MODIFIER,28741380,4.0,COVID
MODIFIER,99562215,16.0,COVID
MODIFIER,56135554,15.0,COVID
MODIFIER,56139045,16.0,COVID
MODIFIER,56144302,14.0,COVID
MODIFIER,56144340,14.0,COVID
MODIFIER,56145517,13.0,COVID
MODIFIER,78250054,9.0,COVID
MODIFIER,3372820,8.0,COVID
MODIFIER,4719442,8.0,COVID
MODIFIER,4723669,10.0,COVID
MODIFIER,8202296,5.0,COVID
MODIFIER,8203750,5.0,COVID
MODIFIER,126555103,9.0,COVID
MODIFIER,126569329,5.0,COVID
MODIFIER,180394562,13.0,COVID
MODIFIER,34602304,2.0,COVID
MODIFIER,34602933,16.0,COVID
MODIFIER,34604556,11.0,COVID
MODIFIER,34609943,15.0,COVID
MODIFIER,34611544,9.0,COVID
MODIFIER,34611570,10.0,COVID
MODIFIER,34613300,5.0,COVID
MODIFIER,34614254,15.0,COVID
MODIFIER,101146361,11.0,COVID
MODIFIER,101148103,4.0,COVID
MODIFIER,101150963,5.0,COVID
MODIFIER,101197189,2.0,COVID
MODIFIER,101274910,5.0,COVID
MODIFIER,101279005,5.0,COVID
MODIFIER,101290576,5.0,COVID
MODIFIER,101294571,12.0,COVID
MODIFIER,101294829,13.0,COVID
MODIFIER,101300874,3.0,COVID
MODIFIER,101305169,12.0,COVID
MODIFIER,101306506,12.0,COVID
MODIFIER,101306998,5.0,COVID
MODIFIER,101308873,5.0,COVID
MODIFIER,101313939,4.0,COVID
MODIFIER,101316836,3.0,COVID
MODIFIER,101318317,5.0,COVID
MODIFIER,101318902,4.0,COVID
MODIFIER,101324062,1.0,COVID
MODIFIER,101327768,1.0,COVID
MODIFIER,101327788,1.0,COVID
MODIFIER,101328483,1.0,COVID
MODIFIER,101336379,4.0,COVID
MODIFIER,101355062,3.0,COVID
MODIFIER,101356534,3.0,COVID
MODIFIER,101360622,3.0,COVID
MODIFIER,101361505,3.0,COVID
MODIFIER,101366697,5.0,COVID
MODIFIER,101371921,16.0,COVID
MODIFIER,101373965,5.0,COVID
MODIFIER,101374225,15.0,COVID
MODIFIER,101374703,4.0,COVID
MODIFIER,101377473,5.0,COVID
MODIFIER,101378475,16.0,COVID
MODIFIER,101383320,16.0,COVID
MODIFIER,101383561,16.0,COVID
MODIFIER,101385766,5.0,COVID
MODIFIER,101386917,8.0,COVID
MODIFIER,101392269,10.0,COVID
MODIFIER,101393293,5.0,COVID
MODIFIER,101393295,5.0,COVID
MODIFIER,101393582,12.0,COVID
MODIFIER,101396528,12.0,COVID
MODIFIER,101396971,11.0,COVID
MODIFIER,101397622,5.0,COVID
MODIFIER,101397876,12.0,COVID
MODIFIER,101398918,3.0,COVID
MODIFIER,101399125,12.0,COVID
MODIFIER,101399259,12.0,COVID
MODIFIER,101399582,5.0,COVID
MODIFIER,101400987,5.0,COVID
MODIFIER,101401994,13.0,COVID
MODIFIER,101419782,3.0,COVID
MODIFIER,101424457,5.0,COVID
MODIFIER,101424799,5.0,COVID
MODIFIER,101425702,7.0,COVID
MODIFIER,101428898,5.0,COVID
MODIFIER,101433439,3.0,COVID
MODIFIER,101433514,4.0,COVID
MODIFIER,101434447,5.0,COVID
MODIFIER,101434448,5.0,COVID
MODIFIER,101434918,5.0,COVID
MODIFIER,101435224,5.0,COVID
MODIFIER,101437432,5.0,COVID
MODIFIER,101437861,5.0,COVID
MODIFIER,101441689,5.0,COVID
MODIFIER,101445125,12.0,COVID
MODIFIER,101453857,5.0,COVID
MODIFIER,101455965,4.0,COVID
MODIFIER,101460651,2.0,COVID
MODIFIER,101460742,2.0,COVID
MODIFIER,101463312,4.0,COVID
MODIFIER,101463390,4.0,COVID
MODIFIER,101463894,7.0,COVID
MODIFIER,101466468,5.0,COVID
MODIFIER,101470235,3.0,COVID
MODIFIER,101470983,2.0,COVID
MODIFIER,101473087,8.0,COVID
MODIFIER,101474698,5.0,COVID
MODIFIER,101474932,5.0,COVID
MODIFIER,101478530,12.0,COVID
MODIFIER,101480155,13.0,COVID
MODIFIER,101486919,16.0,COVID
MODIFIER,101489628,9.0,COVID
MODIFIER,101490277,5.0,COVID
MODIFIER,101497568,8.0,COVID
MODIFIER,101499274,16.0,COVID
MODIFIER,101500747,11.0,COVID
MODIFIER,101503764,15.0,COVID
MODIFIER,101504816,13.0,COVID
MODIFIER,101505467,5.0,COVID
MODIFIER,101505506,5.0,COVID
MODIFIER,101507804,5.0,COVID
MODIFIER,101509045,5.0,COVID
MODIFIER,101509370,5.0,COVID
MODIFIER,101509474,5.0,COVID
MODIFIER,101509947,5.0,COVID
MODIFIER,101510387,5.0,COVID
MODIFIER,101511152,4.0,COVID
MODIFIER,101511201,5.0,COVID
MODIFIER,101513681,10.0,COVID
MODIFIER,101519020,8.0,COVID
MODIFIER,101519096,8.0,COVID
MODIFIER,101521926,14.0,COVID
MODIFIER,101525081,11.0,COVID
MODIFIER,101525624,16.0,COVID
MODIFIER,101528480,11.0,COVID
MODIFIER,101528762,13.0,COVID
MODIFIER,101532234,14.0,COVID
MODIFIER,101532447,12.0,COVID
MODIFIER,101534038,15.0,COVID
MODIFIER,101535346,5.0,COVID
MODIFIER,45637108,16.0,COVID
MODIFIER,45749182,13.0,COVID
MODIFIER,45750199,14.0,COVID
MODIFIER,45835416,14.0,COVID
MODIFIER,45837885,15.0,COVID
MODIFIER,45838012,5.0,COVID
MODIFIER,45839175,10.0,COVID
MODIFIER,45841937,15.0,COVID
MODIFIER,45843241,5.0,COVID
MODIFIER,45843314,11.0,COVID
MODIFIER,45843438,15.0,COVID
MODIFIER,45844197,12.0,COVID
MODIFIER,45845747,10.0,COVID
MODIFIER,45846768,5.0,COVID
MODIFIER,45847240,8.0,COVID
MODIFIER,45848759,15.0,COVID
MODIFIER,45850782,5.0,COVID
MODIFIER,45859650,12.0,COVID
MODIFIER,45861931,7.0,COVID
MODIFIER,45862951,5.0,COVID
MODIFIER,45864731,5.0,COVID
MODIFIER,45867439,14.0,COVID
MODIFIER,45871907,16.0,COVID
MODIFIER,45876458,14.0,COVID
MODIFIER,45880480,10.0,COVID
MODIFIER,45888689,5.0,COVID
MODIFIER,45889920,5.0,COVID
MODIFIER,45889948,5.0,COVID
MODIFIER,45899650,10.0,COVID
MODIFIER,45900633,14.0,COVID
MODIFIER,45901088,12.0,COVID
MODIFIER,45902494,16.0,COVID
MODIFIER,45908115,9.0,COVID
MODIFIER,45908513,4.0,COVID
MODIFIER,45908858,4.0,COVID
MODIFIER,45909023,14.0,COVID
MODIFIER,45909527,2.0,COVID
MODIFIER,45909643,3.0,COVID
MODIFIER,45914584,9.0,COVID
MODIFIER,45916785,5.0,COVID
MODIFIER,45918214,10.0,COVID
MODIFIER,45920297,4.0,COVID
MODIFIER,45928768,15.0,COVID
MODIFIER,45932406,5.0,COVID
MODIFIER,45939015,7.0,COVID
MODIFIER,45939801,7.0,COVID
MODIFIER,45945131,12.0,COVID
MODIFIER,45947017,8.0,COVID
MODIFIER,45951646,5.0,COVID
MODIFIER,45954338,7.0,COVID
MODIFIER,45960419,11.0,COVID
MODIFIER,45960645,15.0,COVID
MODIFIER,45960699,16.0,COVID
MODIFIER,45962602,15.0,COVID
MODIFIER,45967799,11.0,COVID
MODIFIER,45968042,12.0,COVID
MODIFIER,45970390,14.0,COVID
MODIFIER,45970943,12.0,COVID
MODIFIER,45974091,12.0,COVID
MODIFIER,45975442,5.0,COVID
MODIFIER,45976661,5.0,COVID
MODIFIER,45981170,16.0,COVID
MODIFIER,45983475,10.0,COVID
MODIFIER,45985346,15.0,COVID
MODIFIER,45989872,16.0,COVID
MODIFIER,45989920,16.0,COVID
MODIFIER,45993644,13.0,COVID
MODIFIER,45994204,15.0,COVID
MODIFIER,45995747,5.0,COVID
MODIFIER,45996500,5.0,COVID
MODIFIER,45997262,14.0,COVID
MODIFIER,45997505,15.0,COVID
MODIFIER,45999208,16.0,COVID
MODIFIER,46000727,15.0,COVID
MODIFIER,46000869,14.0,COVID
MODIFIER,46001226,15.0,COVID
MODIFIER,46001366,14.0,COVID
MODIFIER,46001719,9.0,COVID
MODIFIER,46002962,5.0,COVID
MODIFIER,46003495,15.0,COVID
MODIFIER,46003536,12.0,COVID
MODIFIER,46006238,14.0,COVID
MODIFIER,46006268,13.0,COVID
MODIFIER,46006340,12.0,COVID
MODIFIER,46007487,15.0,COVID
MODIFIER,46011435,12.0,COVID
MODIFIER,46012278,14.0,COVID
MODIFIER,46012390,16.0,COVID
MODIFIER,46012541,16.0,COVID
MODIFIER,46013831,11.0,COVID
MODIFIER,46014544,15.0,COVID
MODIFIER,46015568,5.0,COVID
MODIFIER,46015932,14.0,COVID
MODIFIER,46018343,12.0,COVID
MODIFIER,46022832,16.0,COVID
MODIFIER,46024528,13.0,COVID
MODIFIER,46025047,13.0,COVID
MODIFIER,46029097,15.0,COVID
MODIFIER,46035096,16.0,COVID
MODIFIER,46036520,16.0,COVID
MODIFIER,46039059,5.0,COVID
MODIFIER,46039867,5.0,COVID
MODIFIER,46041836,5.0,COVID
MODIFIER,46046458,5.0,COVID
MODIFIER,46047657,5.0,COVID
MODIFIER,46049763,5.0,COVID
MODIFIER,46049764,5.0,COVID
MODIFIER,46049826,5.0,COVID
MODIFIER,46051701,5.0,COVID
MODIFIER,46051773,5.0,COVID
MODIFIER,46052262,5.0,COVID
MODIFIER,46052799,5.0,COVID
MODIFIER,46053580,5.0,COVID
MODIFIER,46053967,5.0,COVID
MODIFIER,46054155,5.0,COVID
MODIFIER,46055249,4.0,COVID
MODIFIER,46055715,5.0,COVID
MODIFIER,46055908,4.0,COVID
MODIFIER,46056161,4.0,COVID
MODIFIER,46056172,4.0,COVID
MODIFIER,46056910,1.0,COVID
MODIFIER,46057866,11.0,COVID
MODIFIER,46058907,11.0,COVID
MODIFIER,46059248,10.0,COVID
MODIFIER,46059483,11.0,COVID
MODIFIER,46061217,10.0,COVID
MODIFIER,46061303,13.0,COVID
MODIFIER,46061996,5.0,COVID
MODIFIER,46063328,16.0,COVID
MODIFIER,46063752,5.0,COVID
MODIFIER,46064617,5.0,COVID
MODIFIER,46064625,5.0,COVID
MODIFIER,46065762,15.0,COVID
MODIFIER,46065962,16.0,COVID
MODIFIER,46067506,16.0,COVID
MODIFIER,46068472,5.0,COVID
MODIFIER,46068834,16.0,COVID
MODIFIER,46069572,5.0,COVID
MODIFIER,46070336,5.0,COVID
MODIFIER,46070352,5.0,COVID
MODIFIER,46071080,5.0,COVID
MODIFIER,46071762,5.0,COVID
MODIFIER,46071867,5.0,COVID
MODIFIER,46072518,5.0,COVID
MODIFIER,46072629,5.0,COVID
MODIFIER,46072703,5.0,COVID
MODIFIER,46072767,5.0,COVID
MODIFIER,46072838,5.0,COVID
MODIFIER,46073313,5.0,COVID
MODIFIER,46073922,5.0,COVID
MODIFIER,46074710,5.0,COVID
MODIFIER,46074857,5.0,COVID
MODIFIER,46075089,5.0,COVID
MODIFIER,46077331,5.0,COVID
MODIFIER,46077389,5.0,COVID
MODIFIER,46078291,5.0,COVID
MODIFIER,46079870,5.0,COVID
MODIFIER,46080023,5.0,COVID
MODIFIER,46080175,5.0,COVID
MODIFIER,46081107,5.0,COVID
MODIFIER,46081305,5.0,COVID
MODIFIER,46081332,5.0,COVID
MODIFIER,46081706,5.0,COVID
MODIFIER,46082480,5.0,COVID
MODIFIER,46083200,5.0,COVID
MODIFIER,46083356,5.0,COVID
MODIFIER,46083633,5.0,COVID
MODIFIER,46083940,5.0,COVID
MODIFIER,46084371,5.0,COVID
MODIFIER,46084460,5.0,COVID
MODIFIER,46084741,5.0,COVID
MODIFIER,46084948,5.0,COVID
MODIFIER,46085320,5.0,COVID
MODIFIER,46086082,5.0,COVID
MODIFIER,46087991,5.0,COVID
MODIFIER,46088281,5.0,COVID
MODIFIER,46088335,5.0,COVID
MODIFIER,46089340,2.0,COVID
MODIFIER,46090476,5.0,COVID
MODIFIER,46090556,5.0,COVID
MODIFIER,46090621,3.0,COVID
MODIFIER,46094062,5.0,COVID
MODIFIER,46095103,5.0,COVID
MODIFIER,46096042,5.0,COVID
MODIFIER,46096797,5.0,COVID
MODIFIER,46098525,4.0,COVID
MODIFIER,46099153,4.0,COVID
MODIFIER,46100137,4.0,COVID
MODIFIER,46100490,4.0,COVID
MODIFIER,46101465,8.0,COVID
MODIFIER,46102172,5.0,COVID
MODIFIER,46103679,4.0,COVID
MODIFIER,46107497,11.0,COVID
MODIFIER,46107600,14.0,COVID
MODIFIER,46108284,15.0,COVID
MODIFIER,46108399,12.0,COVID
MODIFIER,46111080,5.0,COVID
MODIFIER,46111212,5.0,COVID
MODIFIER,46111758,5.0,COVID
MODIFIER,46111868,5.0,COVID
MODIFIER,46114215,5.0,COVID
MODIFIER,46116009,4.0,COVID
MODIFIER,46116786,9.0,COVID
MODIFIER,46117095,9.0,COVID
MODIFIER,46117959,11.0,COVID
MODIFIER,46118438,5.0,COVID
MODIFIER,46120516,5.0,COVID
MODIFIER,46123042,4.0,COVID
MODIFIER,46123054,4.0,COVID
MODIFIER,46123332,2.0,COVID
MODIFIER,46124417,5.0,COVID
MODIFIER,46127556,5.0,COVID
MODIFIER,46128541,5.0,COVID
MODIFIER,46128708,5.0,COVID
MODIFIER,46128712,5.0,COVID
MODIFIER,46131224,11.0,COVID
MODIFIER,46135689,7.0,COVID
MODIFIER,46138106,15.0,COVID
MODIFIER,46138454,16.0,COVID
MODIFIER,46138841,13.0,COVID
MODIFIER,46140072,16.0,COVID
MODIFIER,46141843,13.0,COVID
MODIFIER,46142463,13.0,COVID
MODIFIER,46177863,4.0,COVID
MODIFIER,46177991,4.0,COVID
MODIFIER,46222036,5.0,COVID
MODIFIER,46246952,14.0,COVID
MODIFIER,46247095,15.0,COVID
MODIFIER,46247455,14.0,COVID
MODIFIER,46247583,14.0,COVID
MODIFIER,46248223,14.0,COVID
MODIFIER,46249721,16.0,COVID
MODIFIER,46249928,16.0,COVID
MODIFIER,46250007,16.0,COVID
MODIFIER,46250373,15.0,COVID
MODIFIER,46250583,13.0,COVID
MODIFIER,46250732,9.0,COVID
MODIFIER,46250798,9.0,COVID
MODIFIER,46252504,5.0,COVID
MODIFIER,46253213,5.0,COVID
MODIFIER,46253598,11.0,COVID
MODIFIER,46253606,11.0,COVID
MODIFIER,46253788,11.0,COVID
MODIFIER,46253811,11.0,COVID
MODIFIER,46254790,11.0,COVID
MODIFIER,46255475,11.0,COVID
MODIFIER,46257295,4.0,COVID
MODIFIER,46257695,4.0,COVID
MODIFIER,46258739,4.0,COVID
MODIFIER,46259295,4.0,COVID
MODIFIER,46259957,3.0,COVID
MODIFIER,46260038,3.0,COVID
MODIFIER,46267332,10.0,COVID
MODIFIER,46267581,4.0,COVID
MODIFIER,46268663,4.0,COVID
MODIFIER,46272510,4.0,COVID
MODIFIER,46272708,5.0,COVID
MODIFIER,46279149,5.0,COVID
MODIFIER,69652765,12.0,COVID
MODIFIER,69661408,15.0,COVID
MODIFIER,59797011,5.0,COVID
MODIFIER,59925644,15.0,COVID
MODIFIER,69607819,3.0,COVID
MODIFIER,69615098,2.0,COVID
MODIFIER,69660186,4.0,COVID
MODIFIER,13931204,15.0,COVID
MODIFIER,13939829,15.0,COVID
MODIFIER,13954950,13.0,COVID
MODIFIER,172453638,3.0,COVID
MODIFIER,173884510,11.0,COVID
MODIFIER,173885706,5.0,COVID
MODIFIER,173887160,15.0,COVID
MODIFIER,173908695,5.0,COVID
MODIFIER,77172874,16.0,COVID
MODIFIER,31120728,9.0,COVID
MODIFIER,31121231,10.0,COVID
MODIFIER,31121380,5.0,COVID
MODIFIER,31121425,5.0,COVID
MODIFIER,31121957,14.0,COVID
MODIFIER,41502682,15.0,COVID
MODIFIER,90587950,4.0,COVID
MODIFIER,108594195,9.0,COVID
MODIFIER,4004755,7.0,COVID
MODIFIER,136127267,14.0,COVID
MODIFIER,136132907,13.0,COVID
MODIFIER,136136145,9.0,COVID
MODIFIER,136136962,9.0,COVID
MODIFIER,136137132,9.0,COVID
MODIFIER,136137139,9.0,COVID
MODIFIER,136138228,5.0,COVID
MODIFIER,136138316,5.0,COVID
MODIFIER,136138350,3.0,COVID
MODIFIER,136138764,5.0,COVID
MODIFIER,136138775,5.0,COVID
MODIFIER,136139264,6.0,COVID
MODIFIER,136139296,6.0,COVID
MODIFIER,136139753,6.0,COVID
MODIFIER,136141869,5.0,COVID
MODIFIER,136142354,5.0,COVID
MODIFIER,136143211,5.0,COVID
MODIFIER,136143371,5.0,COVID
MODIFIER,136143441,5.0,COVID
MODIFIER,136144058,5.0,COVID
MODIFIER,136144426,5.0,COVID
MODIFIER,136144625,4.0,COVID
MODIFIER,136144872,4.0,COVID
MODIFIER,136145117,5.0,COVID
MODIFIER,136145239,5.0,COVID
MODIFIER,136145470,5.0,COVID
MODIFIER,136146045,5.0,COVID
MODIFIER,136146226,5.0,COVID
MODIFIER,136146596,5.0,COVID
MODIFIER,136146663,5.0,COVID
MODIFIER,136147011,5.0,COVID
MODIFIER,136147159,5.0,COVID
MODIFIER,136147294,5.0,COVID
MODIFIER,136149228,5.0,COVID
MODIFIER,136149398,5.0,COVID
MODIFIER,136149499,5.0,COVID
MODIFIER,136149708,5.0,COVID
MODIFIER,136149710,5.0,COVID
MODIFIER,136149829,5.0,COVID
MODIFIER,136151805,5.0,COVID
MODIFIER,136153874,5.0,COVID
MODIFIER,136154167,3.0,COVID
MODIFIER,136154866,5.0,COVID
MODIFIER,136154999,5.0,COVID
MODIFIER,136184770,9.0,COVID
MODIFIER,136184797,9.0,COVID
MODIFIER,136219061,5.0,COVID
MODIFIER,136237671,15.0,COVID
MODIFIER,136267148,8.0,COVID
MODIFIER,136296529,2.0,COVID
MODIFIER,136309840,14.0,COVID
MODIFIER,136314491,12.0,COVID
MODIFIER,136317326,5.0,COVID
MODIFIER,136318329,4.0,COVID
MODIFIER,136326553,15.0,COVID
MODIFIER,136326856,16.0,COVID
MODIFIER,136332735,15.0,COVID
MODIFIER,136333486,15.0,COVID
MODIFIER,136334597,11.0,COVID
HIGH,chr10:116245140-116245142,16.0,gnomad
LOW,chr22:19752608-19752610,15.0,gnomad
LOW,chr22:38870561-38870563,16.0,gnomad
LOW,chr12:109928368-109928370,16.0,gnomad
LOW,chr2:170103494-170103496,16.0,gnomad
MODERATE,chr12:65672629-65672631,14.0,gnomad
MODERATE,chr11:13732342-13732344,12.0,gnomad
MODERATE,chr12:54349101-54349103,15.0,gnomad
MODIFIER,chr4:41104690-41104692,15.0,gnomad
MODIFIER,chr3:56467196-56467198,5.0,gnomad
MODIFIER,chr3:56271966-56271968,16.0,gnomad
MODIFIER,chr11:72594075-72594077,5.0,gnomad
MODIFIER,chr12:78860517-78860519,13.0,gnomad
MODIFIER,chr12:130278070-130278072,5.0,gnomad
MODIFIER,chr4:25564727-25564729,5.0,gnomad
MODIFIER,chr5:40826047-40826049,5.0,gnomad
MODIFIER,chr5:84308236-84308238,8.0,gnomad
MODIFIER,chr8:93464899-93464901,15.0,gnomad
MODIFIER,chr5:62631397-62631399,4.0,gnomad
MODIFIER,chr12:47714425-47714427,4.0,gnomad
MODIFIER,chr6:149591904-149591906,16.0,gnomad
MODIFIER,chr4:29126695-29126697,13.0,gnomad
MODIFIER,chr1:179990793-179990795,5.0,gnomad
MODIFIER,chr6:164667359-164667361,5.0,gnomad
MODIFIER,chr8:70468723-70468725,13.0,gnomad
MODIFIER,chr10:23317911-23317913,10.0,gnomad
MODIFIER,chr6:72603716-72603718,14.0,gnomad
MODIFIER,chr12:10021032-10021034,5.0,gnomad
MODIFIER,chr3:57633020-57633022,10.0,gnomad
MODIFIER,chr5:44789503-44789505,4.0,gnomad
MODIFIER,chr6:36937947-36937949,11.0,gnomad
MODIFIER,chr8:26430648-26430650,3.0,gnomad
MODIFIER,chr6:134602798-134602800,4.0,gnomad
MODIFIER,chr3:39715545-39715547,9.0,gnomad
MODIFIER,chr19:8003267-8003269,15.0,gnomad
MODIFIER,chr4:70856711-70856713,5.0,gnomad
MODIFIER,chr6:41949724-41949726,5.0,gnomad
MODIFIER,chr15:30061735-30061737,11.0,gnomad
MODIFIER,chr9:7573373-7573375,9.0,gnomad
MODIFIER,chr1:118320932-118320934,16.0,gnomad
MODIFIER,chr2:179770727-179770729,15.0,gnomad
MODIFIER,chr9:115421224-115421226,5.0,gnomad
MODIFIER,chr2:96601419-96601421,16.0,gnomad
MODIFIER,chr19:45748504-45748506,15.0,gnomad
MODIFIER,chr1:160582436-160582438,15.0,gnomad
MODIFIER,chr5:148491543-148491545,4.0,gnomad
MODIFIER,chr15:94984771-94984773,11.0,gnomad
MODIFIER,chrX:93112874-93112876,5.0,gnomad
MODIFIER,chr8:32844867-32844869,11.0,gnomad
MODIFIER,chr5:165740527-165740529,16.0,gnomad
MODIFIER,chr2:130589240-130589242,5.0,gnomad
MODIFIER,chr9:71751581-71751583,10.0,gnomad
