impact,hg19_pos,count,name
MODIFIER,46013831,11.0,COVID
MODIFIER,46014544,15.0,COVID
MODIFIER,46015568,5.0,COVID
MODIFIER,46015932,14.0,COVID
MODIFIER,46018343,12.0,COVID
MODIFIER,46022832,16.0,COVID
MODIFIER,46024528,13.0,COVID
MODIFIER,46025047,13.0,COVID
MODIFIER,46029097,15.0,COVID
MODIFIER,46031956,10.0,COVID
MODIFIER,46032387,5.0,COVID
MODIFIER,46032440,5.0,COVID
MODIFIER,46032846,11.0,COVID
MODIFIER,46033818,10.0,COVID
MODIFIER,46035096,16.0,COVID
MODIFIER,46036386,16.0,COVID
MODIFIER,46036520,16.0,COVID
MODIFIER,46038446,12.0,COVID
MODIFIER,46038643,5.0,COVID
MODIFIER,46039059,5.0,COVID
MODIFIER,46039151,4.0,COVID
MODIFIER,46039598,5.0,COVID
MODIFIER,46039867,5.0,COVID
MODIFIER,46040677,5.0,COVID
MODIFIER,46041581,5.0,COVID
MODIFIER,46041836,5.0,COVID
MODIFIER,46041908,5.0,COVID
MODIFIER,46042072,5.0,COVID
MODIFIER,46042412,5.0,COVID
MODIFIER,46046458,5.0,COVID
MODIFIER,46046768,5.0,COVID
MODIFIER,46047031,5.0,COVID
MODIFIER,46047043,5.0,COVID
MODIFIER,46047657,5.0,COVID
MODIFIER,46049763,5.0,COVID
MODIFIER,46049764,5.0,COVID
MODIFIER,46049826,5.0,COVID
MODIFIER,46051701,5.0,COVID
MODIFIER,46051773,5.0,COVID
MODIFIER,46051907,5.0,COVID
MODIFIER,46052262,5.0,COVID
MODIFIER,46052799,5.0,COVID
MODIFIER,46053580,5.0,COVID
MODIFIER,46053777,5.0,COVID
MODIFIER,46053967,5.0,COVID
MODIFIER,46054155,5.0,COVID
MODIFIER,46055249,4.0,COVID
MODIFIER,46055715,5.0,COVID
MODIFIER,46055908,4.0,COVID
MODIFIER,46056119,4.0,COVID
MODIFIER,46056161,4.0,COVID
MODIFIER,46056172,4.0,COVID
MODIFIER,46056910,1.0,COVID
MODIFIER,46057866,11.0,COVID
MODIFIER,46058907,11.0,COVID
MODIFIER,46059138,11.0,COVID
MODIFIER,46059248,10.0,COVID
MODIFIER,46059483,11.0,COVID
MODIFIER,46061217,10.0,COVID
MODIFIER,46061303,13.0,COVID
MODIFIER,46061839,14.0,COVID
MODIFIER,46061996,5.0,COVID
MODIFIER,46063328,16.0,COVID
MODIFIER,46063752,5.0,COVID
MODIFIER,46064617,5.0,COVID
MODIFIER,46064625,5.0,COVID
MODIFIER,46065762,15.0,COVID
MODIFIER,46065962,16.0,COVID
MODIFIER,46067506,16.0,COVID
MODIFIER,46068324,5.0,COVID
MODIFIER,46068472,5.0,COVID
MODIFIER,46068763,15.0,COVID
MODIFIER,46068834,16.0,COVID
MODIFIER,46069209,5.0,COVID
MODIFIER,46069572,5.0,COVID
MODIFIER,46070336,5.0,COVID
MODIFIER,46070352,5.0,COVID
MODIFIER,46071080,5.0,COVID
MODIFIER,46071326,12.0,COVID
MODIFIER,46071462,5.0,COVID
MODIFIER,46071762,5.0,COVID
MODIFIER,46071867,5.0,COVID
MODIFIER,46072005,12.0,COVID
MODIFIER,46072518,5.0,COVID
MODIFIER,46072629,5.0,COVID
MODIFIER,46072703,5.0,COVID
MODIFIER,46072767,5.0,COVID
MODIFIER,46072838,5.0,COVID
MODIFIER,46073313,5.0,COVID
MODIFIER,46073922,5.0,COVID
MODIFIER,46074710,5.0,COVID
MODIFIER,46074857,5.0,COVID
MODIFIER,46075089,5.0,COVID
MODIFIER,46077331,5.0,COVID
MODIFIER,46077389,5.0,COVID
MODIFIER,46077524,5.0,COVID
MODIFIER,46078291,5.0,COVID
MODIFIER,46079870,5.0,COVID
MODIFIER,46080023,5.0,COVID
MODIFIER,46080175,5.0,COVID
MODIFIER,46080911,5.0,COVID
MODIFIER,46081107,5.0,COVID
MODIFIER,46081305,5.0,COVID
MODIFIER,46081332,5.0,COVID
MODIFIER,46081706,5.0,COVID
MODIFIER,46082174,5.0,COVID
MODIFIER,46082320,5.0,COVID
MODIFIER,46082480,5.0,COVID
MODIFIER,46083200,5.0,COVID
MODIFIER,46083356,5.0,COVID
MODIFIER,46083633,5.0,COVID
MODIFIER,46083940,5.0,COVID
MODIFIER,46084371,5.0,COVID
MODIFIER,46084460,5.0,COVID
MODIFIER,46084741,5.0,COVID
MODIFIER,46084948,5.0,COVID
MODIFIER,46085207,5.0,COVID
MODIFIER,46085320,5.0,COVID
MODIFIER,46086082,5.0,COVID
MODIFIER,46086223,5.0,COVID
MODIFIER,46086224,5.0,COVID
MODIFIER,46087991,5.0,COVID
MODIFIER,46088281,5.0,COVID
MODIFIER,46088335,5.0,COVID
MODIFIER,46089340,2.0,COVID
MODIFIER,46090012,5.0,COVID
MODIFIER,46090476,5.0,COVID
MODIFIER,46090556,5.0,COVID
MODIFIER,46090621,3.0,COVID
MODIFIER,46091057,5.0,COVID
MODIFIER,46091733,5.0,COVID
MODIFIER,46092287,5.0,COVID
MODIFIER,46093857,5.0,COVID
MODIFIER,46094062,5.0,COVID
MODIFIER,46094461,5.0,COVID
MODIFIER,46094622,5.0,COVID
MODIFIER,46095103,5.0,COVID
MODIFIER,46096042,5.0,COVID
MODIFIER,46096797,5.0,COVID
MODIFIER,46098525,4.0,COVID
MODIFIER,46099153,4.0,COVID
MODIFIER,46100137,4.0,COVID
MODIFIER,46100490,4.0,COVID
MODIFIER,46101465,8.0,COVID
MODIFIER,46102172,5.0,COVID
MODIFIER,46103679,4.0,COVID
MODIFIER,46107497,11.0,COVID
MODIFIER,46107600,14.0,COVID
MODIFIER,46108284,15.0,COVID
MODIFIER,46108399,12.0,COVID
MODIFIER,46111080,5.0,COVID
MODIFIER,46111212,5.0,COVID
MODIFIER,46111758,5.0,COVID
MODIFIER,46111868,5.0,COVID
MODIFIER,46114215,5.0,COVID
MODIFIER,46116009,4.0,COVID
MODIFIER,46116786,9.0,COVID
MODIFIER,46117095,9.0,COVID
MODIFIER,46117959,11.0,COVID
MODIFIER,46118438,5.0,COVID
MODIFIER,46119790,5.0,COVID
MODIFIER,46120516,5.0,COVID
MODIFIER,46123042,4.0,COVID
MODIFIER,46123054,4.0,COVID
MODIFIER,46123185,3.0,COVID
MODIFIER,46123332,2.0,COVID
MODIFIER,46123838,5.0,COVID
MODIFIER,46124417,5.0,COVID
MODIFIER,46127556,5.0,COVID
MODIFIER,46128541,5.0,COVID
MODIFIER,46128708,5.0,COVID
MODIFIER,46128712,5.0,COVID
MODIFIER,46131224,11.0,COVID
MODIFIER,46135689,7.0,COVID
MODIFIER,46136437,10.0,COVID
MODIFIER,46138106,15.0,COVID
MODIFIER,46138454,16.0,COVID
MODIFIER,46138841,13.0,COVID
MODIFIER,46140072,16.0,COVID
MODIFIER,46141503,5.0,COVID
MODIFIER,46141843,13.0,COVID
MODIFIER,46142463,13.0,COVID
MODIFIER,46143186,12.0,COVID
MODIFIER,46144980,5.0,COVID
MODIFIER,46146313,5.0,COVID
MODIFIER,46147503,9.0,COVID
MODIFIER,46154271,5.0,COVID
MODIFIER,46154456,5.0,COVID
MODIFIER,46169039,5.0,COVID
MODIFIER,46170896,11.0,COVID
MODIFIER,46172823,10.0,COVID
MODIFIER,46173071,10.0,COVID
MODIFIER,46173209,10.0,COVID
MODIFIER,46173641,10.0,COVID
MODIFIER,46174330,10.0,COVID
MODIFIER,46174604,12.0,COVID
MODIFIER,46176393,11.0,COVID
MODIFIER,46177095,15.0,COVID
MODIFIER,46177863,4.0,COVID
MODIFIER,46177991,4.0,COVID
MODIFIER,46178537,4.0,COVID
MODIFIER,46179480,4.0,COVID
MODIFIER,46180415,12.0,COVID
MODIFIER,46183559,14.0,COVID
MODIFIER,46183560,14.0,COVID
MODIFIER,46184619,2.0,COVID
MODIFIER,46184638,2.0,COVID
MODIFIER,46184679,2.0,COVID
MODIFIER,46184724,16.0,COVID
MODIFIER,46186309,9.0,COVID
MODIFIER,46186322,8.0,COVID
MODIFIER,46186637,6.0,COVID
MODIFIER,46186837,9.0,COVID
MODIFIER,46187117,8.0,COVID
MODIFIER,46187705,6.0,COVID
MODIFIER,46188752,5.0,COVID
MODIFIER,46189447,5.0,COVID
MODIFIER,46189489,5.0,COVID
MODIFIER,46189771,5.0,COVID
MODIFIER,46189923,3.0,COVID
MODIFIER,46194527,4.0,COVID
MODIFIER,46194588,5.0,COVID
MODIFIER,46194768,5.0,COVID
MODIFIER,46195401,5.0,COVID
MODIFIER,46195880,5.0,COVID
MODIFIER,46197285,5.0,COVID
MODIFIER,46198070,5.0,COVID
MODIFIER,46198172,5.0,COVID
MODIFIER,46198375,4.0,COVID
MODIFIER,46199679,5.0,COVID
MODIFIER,46200859,5.0,COVID
MODIFIER,46200924,2.0,COVID
