gwas_name,hg38_pos,hg19_pos,new_beta
B1_ALL_eur_leave_ukbb_23andme,3:45962045,chr3:46003536-46003538,-0.41411
B1_ALL_eur_leave_ukbb_23andme,3:45964777,chr3:46006268-46006270,0.41619
B1_ALL_eur_leave_ukbb_23andme,3:45964849,chr3:46006340-46006342,0.41822
B1_ALL_eur_leave_ukbb_23andme,3:45965996,chr3:46007487-46007489,-0.41666
B1_ALL_eur_leave_ukbb_23andme,3:45966331,chr3:46007822-46007824,0.43078
B1_ALL_eur_leave_ukbb_23andme,3:45966333,chr3:46007824-46007826,-0.41711
B1_ALL_eur_leave_ukbb_23andme,3:45966595,chr3:46008086-46008088,-0.42407
B1_ALL_eur_leave_ukbb_23andme,3:45967995,chr3:46009486-46009488,0.42133
B1_ALL_eur_leave_ukbb_23andme,3:45968515,chr3:46010006-46010008,-0.41669
B1_ALL_eur_leave_ukbb_23andme,3:45969944,chr3:46011435-46011437,-0.41925
B1_ALL_eur_leave_ukbb_23andme,3:45970787,chr3:46012278-46012280,-0.4226
B1_ALL_eur_leave_ukbb_23andme,3:45972340,chr3:46013831-46013833,0.42286
B1_ALL_eur_leave_ukbb_23andme,3:45976852,chr3:46018343-46018345,0.42401
B1_ALL_eur_leave_ukbb_23andme,3:45981341,chr3:46022832-46022834,0.4214
B1_ALL_eur_leave_ukbb_23andme,3:45983037,chr3:46024528-46024530,0.4215
B1_ALL_eur_leave_ukbb_23andme,3:45993605,chr3:46035096-46035098,0.42141
B1_ALL_eur_leave_ukbb_23andme,3:46016375,chr3:46057866-46057868,0.39527
B1_ALL_eur_leave_ukbb_23andme,3:46017416,chr3:46058907-46058909,0.40476
B1_ALL_eur_leave_ukbb_23andme,3:46017992,chr3:46059483-46059485,-0.39555
B1_ALL_eur_leave_ukbb_23andme,3:46019726,chr3:46061217-46061219,0.40676
B1_ALL_eur_leave_ukbb_23andme,3:46019812,chr3:46061303-46061305,-0.39568
B1_ALL_eur_leave_ukbb_23andme,3:46020348,chr3:46061839-46061841,-0.3189
B1_ALL_eur_leave_ukbb_23andme,3:46021837,chr3:46063328-46063330,-0.39705
B1_ALL_eur_leave_ukbb_23andme,3:46026015,chr3:46067506-46067508,0.40662
B1_ALL_eur_leave_ukbb_23andme,3:46066006,chr3:46107497-46107499,0.41085
B1_ALL_eur_leave_ukbb_23andme,3:46066109,chr3:46107600-46107602,0.40808
B1_ALL_eur_leave_ukbb_23andme,3:46066908,chr3:46108399-46108401,-0.38261
B1_ALL_eur_leave_ukbb_23andme,3:46089733,chr3:46131224-46131226,0.4024
B1_ALL_eur_leave_ukbb_23andme,3:46096615,chr3:46138106-46138108,0.40367
B1_ALL_eur_leave_ukbb_23andme,3:46100352,chr3:46141843-46141845,0.38445
B1_ALL_eur_leave_ukbb_23andme,3:46100972,chr3:46142463-46142465,-0.4032
B1_ALL_eur_leave_ukbb_23andme,3:46101695,chr3:46143186-46143188,0.3286
B1_ALL_eur_leave_ukbb_23andme,3:46106012,chr3:46147503-46147505,0.33077
B1_ALL_eur_leave_ukbb_23andme,3:46131332,chr3:46172823-46172825,0.31265
B1_ALL_eur_leave_ukbb_23andme,5:122300151,chr5:121635845-121635847,0.74489
B1_ALL_eur_leave_ukbb_23andme,10:75658852,chr10:77418609-77418611,0.35462
B1_ALL_eur_leave_ukbb_23andme,12:546541,chr12:655706-655708,0.25427
B1_ALL_eur_leave_ukbb_23andme,13:27998211,chr13:28572347-28572349,-0.2561
B1_ALL_eur_leave_ukbb_23andme,13:28272998,chr13:28847134-28847136,-0.20591
B1_ALL_eur_leave_ukbb_23andme,15:63104839,chr15:63397037-63397039,-0.24691
B1_ALL_eur_leave_ukbb_23andme,16:3111651,chr16:3161651-3161653,0.1976
B1_ALL_eur_leave_ukbb_23andme,16:3111695,chr16:3161695-3161697,-0.20027
B1_ALL_eur_leave_ukbb_23andme,16:3111897,chr16:3161897-3161899,0.19699
B1_ALL_eur_leave_ukbb_23andme,16:3113137,chr16:3163137-3163139,0.24456
B1_ALL_eur_leave_ukbb_23andme,16:3115424,chr16:3165424-3165426,-0.19305
B1_ALL_eur_leave_ukbb_23andme,20:47471849,chr20:46100592-46100594,-0.30284
B1_ALL_eur_leave_ukbb_23andme,20:47492442,chr20:46121185-46121187,-0.28537
